R=70001, TT=RebTrOw, NTX=20, TB=1748794445.13s, D=0.25s
R=76065, TT=RebTrOw, NTX=20, TB=1748808036.63s, D=0.22s
R=76065, TT=RebCr, NTX=68, TB=1748808036.85s, D=0.43s
R=76066, TT=RebTrOw, NTX=20, TB=1748808038.97s, D=0.23s
R=76066, TT=RebCr, NTX=58, TB=1748808039.20s, D=0.38s
R=76067, TT=RebTrOw, NTX=20, TB=1748808041.21s, D=0.26s
R=76067, TT=RebCr, NTX=63, TB=1748808041.47s, D=0.46s
R=76068, TT=RebTrOw, NTX=20, TB=1748808043.54s, D=0.25s
R=76068, TT=RebCr, NTX=58, TB=1748808043.79s, D=0.32s
R=76069, TT=RebTrOw, NTX=20, TB=1748808045.78s, D=0.39s
R=76069, TT=RebCr, NTX=62, TB=1748808046.17s, D=0.36s
R=76070, TT=RebTrOw, NTX=20, TB=1748808048.18s, D=0.25s
R=76070, TT=RebCr, NTX=57, TB=1748808048.43s, D=0.35s
R=76071, TT=RebTrOw, NTX=20, TB=1748808050.40s, D=0.23s
R=76071, TT=RebCr, NTX=52, TB=1748808050.63s, D=0.39s
R=76072, TT=RebTrOw, NTX=20, TB=1748808052.65s, D=0.26s
R=76072, TT=RebCr, NTX=64, TB=1748808052.91s, D=0.42s
R=76073, TT=RebTrOw, NTX=20, TB=1748808054.85s, D=0.19s
R=76073, TT=RebCr, NTX=55, TB=1748808055.05s, D=0.34s
R=76074, TT=RebTrOw, NTX=20, TB=1748808057.19s, D=0.26s
R=76074, TT=RebCr, NTX=67, TB=1748808057.46s, D=0.37s
R=76075, TT=RebTrOw, NTX=20, TB=1748808059.30s, D=0.16s
R=76075, TT=RebCr, NTX=55, TB=1748808059.46s, D=0.36s
R=76076, TT=RebTrOw, NTX=20, TB=1748808061.69s, D=0.28s
R=76076, TT=RebCr, NTX=55, TB=1748808061.96s, D=0.35s
R=76077, TT=RebTrOw, NTX=20, TB=1748808063.89s, D=0.35s
R=76077, TT=RebCr, NTX=63, TB=1748808064.23s, D=0.48s
R=76078, TT=RebTrOw, NTX=20, TB=1748808066.25s, D=0.17s
R=76078, TT=RebCr, NTX=56, TB=1748808066.42s, D=0.39s
R=76079, TT=RebTrOw, NTX=20, TB=1748808068.88s, D=0.32s
R=76079, TT=RebCr, NTX=60, TB=1748808069.20s, D=0.27s
R=76080, TT=RebTrOw, NTX=20, TB=1748808071.09s, D=0.27s
R=76080, TT=RebCr, NTX=59, TB=1748808071.36s, D=0.30s
R=76081, TT=RebTrOw, NTX=20, TB=1748808073.35s, D=0.15s
R=76081, TT=RebCr, NTX=60, TB=1748808073.50s, D=0.38s
R=76082, TT=RebTrOw, NTX=20, TB=1748808075.75s, D=0.18s
R=76082, TT=RebCr, NTX=64, TB=1748808075.93s, D=0.37s
R=76083, TT=RebTrOw, NTX=20, TB=1748808078.39s, D=0.14s
R=76083, TT=RebCr, NTX=72, TB=1748808078.53s, D=0.24s
R=76084, TT=RebTrOw, NTX=20, TB=1748808080.90s, D=0.26s
R=76084, TT=RebCr, NTX=65, TB=1748808081.16s, D=0.39s
R=76085, TT=RebTrOw, NTX=20, TB=1748808083.07s, D=0.15s
R=76085, TT=RebCr, NTX=54, TB=1748808083.22s, D=0.37s
R=76086, TT=RebTrOw, NTX=20, TB=1748808085.70s, D=0.29s
R=76086, TT=RebCr, NTX=66, TB=1748808085.99s, D=0.35s
R=76087, TT=RebTrOw, NTX=20, TB=1748808087.81s, D=0.19s
R=76087, TT=RebCr, NTX=65, TB=1748808088.00s, D=0.35s
R=76088, TT=RebTrOw, NTX=20, TB=1748808090.09s, D=0.19s
R=76088, TT=RebCr, NTX=53, TB=1748808090.28s, D=0.33s
R=76089, TT=RebTrOw, NTX=20, TB=1748808092.45s, D=0.29s
R=76089, TT=RebCr, NTX=48, TB=1748808092.74s, D=0.30s
R=76090, TT=RebTrOw, NTX=20, TB=1748808094.64s, D=0.24s
R=76090, TT=RebCr, NTX=65, TB=1748808094.89s, D=0.39s
R=76091, TT=RebTrOw, NTX=20, TB=1748808096.89s, D=0.25s
R=76091, TT=RebCr, NTX=60, TB=1748808097.14s, D=0.32s
R=76092, TT=RebTrOw, NTX=20, TB=1748808099.15s, D=0.30s
R=76092, TT=RebCr, NTX=58, TB=1748808099.45s, D=0.34s
R=76093, TT=RebTrOw, NTX=20, TB=1748808101.27s, D=0.18s
R=76093, TT=RebCr, NTX=58, TB=1748808101.45s, D=0.38s
R=76094, TT=RebTrOw, NTX=20, TB=1748808103.67s, D=0.30s
R=76094, TT=RebCr, NTX=54, TB=1748808103.97s, D=0.32s
R=76095, TT=RebTrOw, NTX=20, TB=1748808105.92s, D=0.31s
R=76095, TT=RebCr, NTX=63, TB=1748808106.22s, D=0.50s
R=76096, TT=RebTrOw, NTX=20, TB=1748808108.46s, D=0.23s
R=76096, TT=RebCr, NTX=61, TB=1748808108.69s, D=0.41s
R=76097, TT=RebTrOw, NTX=20, TB=1748808110.72s, D=0.30s
R=76097, TT=RebCr, NTX=74, TB=1748808111.02s, D=0.46s
R=76098, TT=RebTrOw, NTX=20, TB=1748808113.10s, D=0.26s
R=76098, TT=RebCr, NTX=69, TB=1748808113.35s, D=0.38s
R=76099, TT=RebTrOw, NTX=20, TB=1748808115.36s, D=0.25s
R=76099, TT=RebCr, NTX=64, TB=1748808115.61s, D=0.36s
R=76100, TT=RebTrOw, NTX=20, TB=1748808117.60s, D=0.25s
R=76100, TT=RebCr, NTX=59, TB=1748808117.86s, D=0.36s
R=76101, TT=RebTrOw, NTX=20, TB=1748808119.90s, D=0.25s
R=76101, TT=RebCr, NTX=53, TB=1748808120.15s, D=0.37s
R=76102, TT=RebTrOw, NTX=20, TB=1748808122.15s, D=0.27s
R=76102, TT=RebCr, NTX=49, TB=1748808122.42s, D=0.49s
R=76103, TT=RebTrOw, NTX=20, TB=1748808124.52s, D=0.32s
R=76103, TT=RebCr, NTX=77, TB=1748808124.83s, D=0.41s
R=76104, TT=RebTrOw, NTX=20, TB=1748808126.87s, D=0.29s
R=76104, TT=RebCr, NTX=58, TB=1748808127.16s, D=0.33s
R=76105, TT=RebTrOw, NTX=20, TB=1748808129.34s, D=0.27s
R=76105, TT=RebCr, NTX=55, TB=1748808129.61s, D=0.30s
R=76106, TT=RebTrOw, NTX=20, TB=1748808131.65s, D=0.26s
R=76106, TT=RebCr, NTX=57, TB=1748808131.92s, D=0.40s
R=76107, TT=RebTrOw, NTX=20, TB=1748808133.91s, D=0.25s
R=76107, TT=RebCr, NTX=52, TB=1748808134.16s, D=0.42s
R=76108, TT=RebTrOw, NTX=20, TB=1748808136.16s, D=0.25s
R=76108, TT=RebCr, NTX=69, TB=1748808136.41s, D=0.45s
R=76109, TT=RebTrOw, NTX=20, TB=1748808138.77s, D=0.23s
R=76109, TT=RebCr, NTX=51, TB=1748808139.00s, D=0.38s
R=76110, TT=RebTrOw, NTX=20, TB=1748808141.02s, D=0.22s
R=76110, TT=RebCr, NTX=60, TB=1748808141.24s, D=0.33s
R=76111, TT=RebTrOw, NTX=20, TB=1748808143.24s, D=0.24s
R=76111, TT=RebCr, NTX=59, TB=1748808143.48s, D=0.39s
R=76112, TT=RebTrOw, NTX=20, TB=1748808145.52s, D=0.23s
R=76112, TT=RebCr, NTX=64, TB=1748808145.75s, D=0.39s
R=76113, TT=RebTrOw, NTX=20, TB=1748808147.74s, D=0.26s
R=76113, TT=RebCr, NTX=66, TB=1748808148.01s, D=0.39s
R=76114, TT=RebTrOw, NTX=20, TB=1748808150.02s, D=0.23s
R=76114, TT=RebCr, NTX=57, TB=1748808150.24s, D=0.36s
R=76115, TT=RebTrOw, NTX=20, TB=1748808152.15s, D=0.18s
R=76115, TT=RebCr, NTX=70, TB=1748808152.33s, D=0.36s
R=76116, TT=RebTrOw, NTX=20, TB=1748808154.52s, D=0.22s
R=76116, TT=RebCr, NTX=63, TB=1748808154.74s, D=0.37s
R=76117, TT=RebTrOw, NTX=20, TB=1748808156.68s, D=0.21s
R=76117, TT=RebCr, NTX=56, TB=1748808156.89s, D=0.31s
R=76118, TT=RebTrOw, NTX=20, TB=1748808158.91s, D=0.68s
R=76118, TT=RebCr, NTX=54, TB=1748808159.59s, D=0.39s
R=76119, TT=RebTrOw, NTX=20, TB=1748808161.64s, D=0.30s
R=76119, TT=RebCr, NTX=49, TB=1748808161.94s, D=0.35s
R=76120, TT=RebTrOw, NTX=20, TB=1748808164.00s, D=0.28s
R=76120, TT=RebCr, NTX=68, TB=1748808164.28s, D=0.29s
R=76121, TT=RebTrOw, NTX=20, TB=1748808166.18s, D=0.28s
R=76121, TT=RebCr, NTX=57, TB=1748808166.47s, D=0.35s
R=76122, TT=RebTrOw, NTX=20, TB=1748808168.53s, D=0.27s
R=76122, TT=RebCr, NTX=64, TB=1748808168.80s, D=0.38s
R=76123, TT=RebTrOw, NTX=20, TB=1748808170.81s, D=0.23s
R=76123, TT=RebCr, NTX=64, TB=1748808171.04s, D=0.38s
R=76124, TT=RebTrOw, NTX=20, TB=1748808172.88s, D=0.17s
R=76124, TT=RebCr, NTX=49, TB=1748808173.05s, D=0.41s
R=76125, TT=RebTrOw, NTX=20, TB=1748808175.21s, D=0.18s
R=76125, TT=RebCr, NTX=48, TB=1748808175.39s, D=0.31s
R=76126, TT=RebTrOw, NTX=20, TB=1748808177.65s, D=0.27s
R=76126, TT=RebCr, NTX=73, TB=1748808177.93s, D=0.40s
R=76127, TT=RebTrOw, NTX=20, TB=1748808179.88s, D=0.21s
R=76127, TT=RebCr, NTX=63, TB=1748808180.09s, D=0.40s
R=76128, TT=RebTrOw, NTX=20, TB=1748808182.74s, D=0.33s
R=76128, TT=RebCr, NTX=58, TB=1748808183.07s, D=0.29s
R=76129, TT=RebTrOw, NTX=20, TB=1748808184.95s, D=0.29s
R=76129, TT=RebCr, NTX=63, TB=1748808185.24s, D=0.36s
R=76130, TT=RebTrOw, NTX=20, TB=1748808187.24s, D=0.25s
R=76130, TT=RebCr, NTX=64, TB=1748808187.49s, D=0.34s
R=76131, TT=RebTrOw, NTX=20, TB=1748808189.65s, D=0.22s
R=76131, TT=RebCr, NTX=56, TB=1748808189.87s, D=0.43s
R=76132, TT=RebTrOw, NTX=20, TB=1748808191.82s, D=0.18s
R=76132, TT=RebCr, NTX=61, TB=1748808191.99s, D=0.38s
R=76133, TT=RebTrOw, NTX=20, TB=1748808194.19s, D=0.22s
R=76133, TT=RebCr, NTX=67, TB=1748808194.40s, D=0.37s
R=76134, TT=RebTrOw, NTX=20, TB=1748808196.23s, D=0.17s
R=76134, TT=RebCr, NTX=52, TB=1748808196.41s, D=0.39s
R=76135, TT=RebTrOw, NTX=20, TB=1748808198.59s, D=0.24s
R=76135, TT=RebCr, NTX=71, TB=1748808198.83s, D=0.36s
R=76136, TT=RebTrOw, NTX=20, TB=1748808200.93s, D=0.16s
R=76136, TT=RebCr, NTX=63, TB=1748808201.09s, D=0.37s
R=76137, TT=RebTrOw, NTX=20, TB=1748808203.26s, D=0.25s
R=76137, TT=RebCr, NTX=68, TB=1748808203.51s, D=0.39s
R=76138, TT=RebTrOw, NTX=20, TB=1748808205.49s, D=0.26s
R=76138, TT=RebCr, NTX=69, TB=1748808205.75s, D=0.41s
R=76139, TT=RebTrOw, NTX=20, TB=1748808207.76s, D=0.24s
R=76139, TT=RebCr, NTX=50, TB=1748808208.01s, D=0.41s
R=76140, TT=RebTrOw, NTX=20, TB=1748808210.06s, D=0.26s
R=76140, TT=RebCr, NTX=68, TB=1748808210.32s, D=0.33s
R=76141, TT=RebTrOw, NTX=20, TB=1748808212.32s, D=0.19s
R=76141, TT=RebCr, NTX=67, TB=1748808212.51s, D=0.35s
R=76142, TT=RebTrOw, NTX=20, TB=1748808214.56s, D=0.21s
R=76142, TT=RebCr, NTX=61, TB=1748808214.78s, D=0.30s
R=76143, TT=RebTrOw, NTX=20, TB=1748808216.87s, D=0.25s
R=76143, TT=RebCr, NTX=65, TB=1748808217.12s, D=0.37s
R=76144, TT=RebTrOw, NTX=20, TB=1748808218.84s, D=0.16s
R=76144, TT=RebCr, NTX=56, TB=1748808218.99s, D=0.30s
R=76145, TT=RebTrOw, NTX=20, TB=1748808221.41s, D=0.28s
R=76145, TT=RebCr, NTX=70, TB=1748808221.69s, D=0.32s
R=76146, TT=RebTrOw, NTX=20, TB=1748808223.61s, D=0.24s
R=76146, TT=RebCr, NTX=54, TB=1748808223.85s, D=0.44s
R=76147, TT=RebTrOw, NTX=20, TB=1748808225.90s, D=0.26s
R=76147, TT=RebCr, NTX=53, TB=1748808226.16s, D=0.48s
R=76148, TT=RebTrOw, NTX=20, TB=1748808228.33s, D=0.27s
R=76148, TT=RebCr, NTX=57, TB=1748808228.61s, D=0.36s
R=76149, TT=RebTrOw, NTX=20, TB=1748808230.55s, D=0.27s
R=76149, TT=RebCr, NTX=58, TB=1748808230.82s, D=0.37s
R=76150, TT=RebTrOw, NTX=20, TB=1748808232.85s, D=0.27s
R=76150, TT=RebCr, NTX=65, TB=1748808233.12s, D=0.34s
R=76151, TT=RebTrOw, NTX=20, TB=1748808235.03s, D=0.18s
R=76151, TT=RebCr, NTX=60, TB=1748808235.21s, D=0.29s
R=76152, TT=RebTrOw, NTX=20, TB=1748808237.21s, D=0.18s
R=76152, TT=RebCr, NTX=55, TB=1748808237.39s, D=0.37s
R=76153, TT=RebTrOw, NTX=20, TB=1748808239.54s, D=0.19s
R=76153, TT=RebCr, NTX=61, TB=1748808239.74s, D=0.31s
R=76154, TT=RebTrOw, NTX=20, TB=1748808241.87s, D=0.23s
R=76154, TT=RebCr, NTX=55, TB=1748808242.10s, D=0.40s
R=76155, TT=RebTrOw, NTX=20, TB=1748808244.83s, D=0.14s
R=76155, TT=RebCr, NTX=59, TB=1748808244.97s, D=0.20s
R=76156, TT=RebTrOw, NTX=20, TB=1748808246.75s, D=0.22s
R=76156, TT=RebCr, NTX=57, TB=1748808246.97s, D=0.45s
R=76157, TT=RebTrOw, NTX=20, TB=1748808249.00s, D=0.18s
R=76157, TT=RebCr, NTX=64, TB=1748808249.17s, D=0.39s
R=76158, TT=RebTrOw, NTX=20, TB=1748808251.35s, D=0.27s
R=76158, TT=RebCr, NTX=52, TB=1748808251.62s, D=0.30s
R=76159, TT=RebTrOw, NTX=20, TB=1748808253.58s, D=0.22s
R=76159, TT=RebCr, NTX=58, TB=1748808253.80s, D=0.43s
R=76160, TT=RebTrOw, NTX=20, TB=1748808255.86s, D=0.26s
R=76160, TT=RebCr, NTX=62, TB=1748808256.12s, D=0.35s
R=76161, TT=RebTrOw, NTX=20, TB=1748808258.06s, D=0.24s
R=76161, TT=RebCr, NTX=63, TB=1748808258.31s, D=0.39s
R=76162, TT=RebTrOw, NTX=20, TB=1748808260.60s, D=0.15s
R=76162, TT=RebCr, NTX=61, TB=1748808260.75s, D=0.40s
R=76163, TT=RebTrOw, NTX=20, TB=1748808262.97s, D=0.26s
R=76163, TT=RebCr, NTX=56, TB=1748808263.23s, D=0.39s
R=76164, TT=RebTrOw, NTX=20, TB=1748808265.04s, D=0.16s
R=76164, TT=RebCr, NTX=60, TB=1748808265.20s, D=0.44s
R=76165, TT=RebTrOw, NTX=20, TB=1748808267.43s, D=0.19s
R=76165, TT=RebCr, NTX=60, TB=1748808267.62s, D=0.35s
R=76166, TT=RebTrOw, NTX=20, TB=1748808269.77s, D=0.23s
R=76166, TT=RebCr, NTX=57, TB=1748808270.00s, D=0.38s
R=76167, TT=RebTrOw, NTX=20, TB=1748808271.97s, D=0.23s
R=76167, TT=RebCr, NTX=58, TB=1748808272.21s, D=0.37s
R=76168, TT=RebTrOw, NTX=20, TB=1748808274.33s, D=0.27s
R=76168, TT=RebCr, NTX=59, TB=1748808274.60s, D=0.40s
R=76169, TT=RebTrOw, NTX=20, TB=1748808276.71s, D=0.27s
R=76169, TT=RebCr, NTX=69, TB=1748808276.98s, D=0.36s
R=76170, TT=RebTrOw, NTX=20, TB=1748808278.92s, D=0.24s
R=76170, TT=RebCr, NTX=60, TB=1748808279.16s, D=0.34s
R=76171, TT=RebTrOw, NTX=20, TB=1748808281.09s, D=0.17s
R=76171, TT=RebCr, NTX=66, TB=1748808281.26s, D=0.40s
R=76172, TT=RebTrOw, NTX=20, TB=1748808283.46s, D=0.26s
R=76172, TT=RebCr, NTX=45, TB=1748808283.72s, D=0.30s
R=76173, TT=RebTrOw, NTX=20, TB=1748808285.65s, D=0.45s
R=76173, TT=RebCr, NTX=64, TB=1748808286.10s, D=0.41s
R=76174, TT=RebTrOw, NTX=20, TB=1748808287.99s, D=0.17s
R=76174, TT=RebCr, NTX=50, TB=1748808288.15s, D=0.40s
R=76175, TT=RebTrOw, NTX=20, TB=1748808290.24s, D=0.22s
R=76175, TT=RebCr, NTX=66, TB=1748808290.46s, D=0.32s
R=76176, TT=RebTrOw, NTX=20, TB=1748808292.40s, D=0.15s
R=76176, TT=RebCr, NTX=55, TB=1748808292.55s, D=0.44s
R=76177, TT=RebTrOw, NTX=20, TB=1748808294.72s, D=0.21s
R=76177, TT=RebCr, NTX=52, TB=1748808294.93s, D=0.31s
R=76178, TT=RebTrOw, NTX=20, TB=1748808296.99s, D=0.25s
R=76178, TT=RebCr, NTX=61, TB=1748808297.24s, D=0.38s
R=76179, TT=RebTrOw, NTX=20, TB=1748808299.27s, D=0.27s
R=76179, TT=RebCr, NTX=60, TB=1748808299.54s, D=0.36s
R=76180, TT=RebTrOw, NTX=20, TB=1748808301.52s, D=0.27s
R=76180, TT=RebCr, NTX=62, TB=1748808301.79s, D=0.39s
R=76181, TT=RebTrOw, NTX=20, TB=1748808303.81s, D=0.27s
R=76181, TT=RebCr, NTX=52, TB=1748808304.08s, D=0.43s
R=76182, TT=RebTrOw, NTX=20, TB=1748808306.28s, D=0.24s
R=76182, TT=RebCr, NTX=53, TB=1748808306.52s, D=0.36s
R=76183, TT=RebTrOw, NTX=20, TB=1748808308.97s, D=0.24s
R=76183, TT=RebCr, NTX=50, TB=1748808309.21s, D=0.38s
R=76184, TT=RebTrOw, NTX=20, TB=1748808311.22s, D=0.25s
R=76184, TT=RebCr, NTX=65, TB=1748808311.47s, D=0.31s
R=76185, TT=RebTrOw, NTX=20, TB=1748808313.42s, D=0.27s
R=76185, TT=RebCr, NTX=43, TB=1748808313.69s, D=0.34s
R=76186, TT=RebTrOw, NTX=20, TB=1748808315.68s, D=0.26s
R=76186, TT=RebCr, NTX=57, TB=1748808315.94s, D=0.29s
R=76187, TT=RebTrOw, NTX=20, TB=1748808318.04s, D=0.24s
R=76187, TT=RebCr, NTX=58, TB=1748808318.28s, D=0.33s
R=76188, TT=RebTrOw, NTX=20, TB=1748808320.32s, D=0.23s
R=76188, TT=RebCr, NTX=68, TB=1748808320.55s, D=0.38s
R=76189, TT=RebTrOw, NTX=20, TB=1748808322.87s, D=0.18s
R=76189, TT=RebCr, NTX=58, TB=1748808323.05s, D=0.31s
R=76190, TT=RebTrOw, NTX=20, TB=1748808325.15s, D=0.25s
R=76190, TT=RebCr, NTX=55, TB=1748808325.41s, D=0.37s
R=76191, TT=RebTrOw, NTX=20, TB=1748808327.32s, D=0.23s
R=76191, TT=RebCr, NTX=71, TB=1748808327.56s, D=0.30s
R=76192, TT=RebTrOw, NTX=20, TB=1748808329.63s, D=0.24s
R=76192, TT=RebCr, NTX=55, TB=1748808329.87s, D=0.30s
R=76193, TT=RebTrOw, NTX=20, TB=1748808331.93s, D=0.27s
R=76193, TT=RebCr, NTX=54, TB=1748808332.20s, D=0.39s
R=76194, TT=RebTrOw, NTX=20, TB=1748808334.24s, D=0.28s
R=76194, TT=RebCr, NTX=62, TB=1748808334.52s, D=0.29s
R=76195, TT=RebTrOw, NTX=20, TB=1748808336.46s, D=0.27s
R=76195, TT=RebCr, NTX=74, TB=1748808336.73s, D=0.35s
R=76196, TT=RebTrOw, NTX=20, TB=1748808338.62s, D=0.18s
R=76196, TT=RebCr, NTX=68, TB=1748808338.80s, D=0.35s
R=76197, TT=RebTrOw, NTX=20, TB=1748808340.91s, D=0.23s
R=76197, TT=RebCr, NTX=60, TB=1748808341.13s, D=0.42s
R=76198, TT=RebTrOw, NTX=20, TB=1748808343.22s, D=0.29s
R=76198, TT=RebCr, NTX=57, TB=1748808343.52s, D=0.35s
R=76199, TT=RebTrOw, NTX=20, TB=1748808345.50s, D=0.24s
R=76199, TT=RebCr, NTX=58, TB=1748808345.74s, D=0.49s
R=76200, TT=RebTrOw, NTX=20, TB=1748808347.98s, D=0.26s
R=76200, TT=RebCr, NTX=51, TB=1748808348.24s, D=0.29s
R=76201, TT=RebTrOw, NTX=20, TB=1748808350.10s, D=0.18s
R=76201, TT=RebCr, NTX=56, TB=1748808350.28s, D=0.39s
R=76202, TT=RebTrOw, NTX=20, TB=1748808352.37s, D=0.19s
R=76202, TT=RebCr, NTX=55, TB=1748808352.56s, D=0.34s
R=76203, TT=RebTrOw, NTX=20, TB=1748808354.69s, D=0.28s
R=76203, TT=RebCr, NTX=50, TB=1748808354.97s, D=0.30s
R=76204, TT=RebTrOw, NTX=20, TB=1748808356.92s, D=0.27s
R=76204, TT=RebCr, NTX=54, TB=1748808357.19s, D=0.40s
R=76205, TT=RebTrOw, NTX=20, TB=1748808359.23s, D=0.28s
R=76205, TT=RebCr, NTX=61, TB=1748808359.51s, D=0.33s
R=76206, TT=RebTrOw, NTX=20, TB=1748808361.48s, D=0.24s
R=76206, TT=RebCr, NTX=70, TB=1748808361.72s, D=0.42s
R=76207, TT=RebTrOw, NTX=20, TB=1748808363.73s, D=0.23s
R=76207, TT=RebCr, NTX=64, TB=1748808363.96s, D=0.44s
R=76208, TT=RebTrOw, NTX=20, TB=1748808366.43s, D=0.23s
R=76208, TT=RebCr, NTX=56, TB=1748808366.66s, D=0.35s
R=76209, TT=RebTrOw, NTX=20, TB=1748808368.82s, D=0.29s
R=76209, TT=RebCr, NTX=59, TB=1748808369.10s, D=0.36s
R=76210, TT=RebTrOw, NTX=20, TB=1748808371.12s, D=0.27s
R=76210, TT=RebCr, NTX=58, TB=1748808371.39s, D=0.46s
R=76211, TT=RebTrOw, NTX=20, TB=1748808373.49s, D=0.24s
R=76211, TT=RebCr, NTX=48, TB=1748808373.73s, D=0.44s
R=76212, TT=RebTrOw, NTX=20, TB=1748808375.79s, D=0.26s
R=76212, TT=RebCr, NTX=63, TB=1748808376.05s, D=0.41s
R=76213, TT=RebTrOw, NTX=20, TB=1748808378.06s, D=0.26s
R=76213, TT=RebCr, NTX=50, TB=1748808378.32s, D=0.32s
R=76214, TT=RebTrOw, NTX=20, TB=1748808380.31s, D=0.20s
R=76214, TT=RebCr, NTX=68, TB=1748808380.51s, D=0.35s
R=76215, TT=RebTrOw, NTX=20, TB=1748808382.76s, D=0.16s
R=76215, TT=RebCr, NTX=54, TB=1748808382.92s, D=0.39s
R=76216, TT=RebTrOw, NTX=20, TB=1748808385.17s, D=0.27s
R=76216, TT=RebCr, NTX=51, TB=1748808385.44s, D=0.36s
R=76217, TT=RebTrOw, NTX=20, TB=1748808387.43s, D=0.24s
R=76217, TT=RebCr, NTX=57, TB=1748808387.68s, D=0.45s
R=76218, TT=RebTrOw, NTX=20, TB=1748808389.71s, D=0.28s
R=76218, TT=RebCr, NTX=64, TB=1748808389.99s, D=0.37s
R=76219, TT=RebTrOw, NTX=20, TB=1748808392.02s, D=0.28s
R=76219, TT=RebCr, NTX=64, TB=1748808392.30s, D=0.31s
R=76220, TT=RebTrOw, NTX=20, TB=1748808394.28s, D=0.26s
R=76220, TT=RebCr, NTX=66, TB=1748808394.54s, D=0.31s
R=76221, TT=RebTrOw, NTX=20, TB=1748808396.50s, D=0.27s
R=76221, TT=RebCr, NTX=60, TB=1748808396.77s, D=0.38s
R=76222, TT=RebTrOw, NTX=20, TB=1748808398.71s, D=0.17s
R=76222, TT=RebCr, NTX=49, TB=1748808398.88s, D=0.34s
R=76223, TT=RebTrOw, NTX=20, TB=1748808401.01s, D=0.27s
R=76223, TT=RebCr, NTX=56, TB=1748808401.28s, D=0.37s
R=76224, TT=RebTrOw, NTX=20, TB=1748808403.22s, D=0.28s
R=76224, TT=RebCr, NTX=62, TB=1748808403.50s, D=0.36s
R=76225, TT=RebTrOw, NTX=20, TB=1748808405.47s, D=0.39s
R=76225, TT=RebCr, NTX=62, TB=1748808405.87s, D=0.33s
R=76226, TT=RebTrOw, NTX=20, TB=1748808407.85s, D=0.27s
R=76226, TT=RebCr, NTX=59, TB=1748808408.13s, D=0.41s
R=76227, TT=RebTrOw, NTX=20, TB=1748808410.15s, D=0.27s
R=76227, TT=RebCr, NTX=57, TB=1748808410.43s, D=0.38s
R=76228, TT=RebTrOw, NTX=20, TB=1748808412.42s, D=0.26s
R=76228, TT=RebCr, NTX=57, TB=1748808412.68s, D=0.38s
R=76229, TT=RebTrOw, NTX=20, TB=1748808414.77s, D=0.28s
R=76229, TT=RebCr, NTX=46, TB=1748808415.06s, D=0.28s
R=76230, TT=RebTrOw, NTX=20, TB=1748808416.80s, D=0.16s
R=76230, TT=RebCr, NTX=62, TB=1748808416.95s, D=0.46s
R=76231, TT=RebTrOw, NTX=20, TB=1748808419.26s, D=0.26s
R=76231, TT=RebCr, NTX=59, TB=1748808419.52s, D=0.30s
R=76232, TT=RebTrOw, NTX=20, TB=1748808421.42s, D=0.22s
R=76232, TT=RebCr, NTX=61, TB=1748808421.64s, D=0.34s
R=76233, TT=RebTrOw, NTX=20, TB=1748808423.72s, D=0.23s
R=76233, TT=RebCr, NTX=52, TB=1748808423.95s, D=0.51s
R=76234, TT=RebTrOw, NTX=20, TB=1748808426.34s, D=0.24s
R=76234, TT=RebCr, NTX=66, TB=1748808426.58s, D=0.36s
R=76235, TT=RebTrOw, NTX=20, TB=1748808428.73s, D=0.30s
R=76235, TT=RebCr, NTX=50, TB=1748808429.04s, D=0.27s
R=76236, TT=RebTrOw, NTX=20, TB=1748808430.91s, D=0.25s
R=76236, TT=RebCr, NTX=67, TB=1748808431.16s, D=0.41s
R=76237, TT=RebTrOw, NTX=20, TB=1748808433.19s, D=0.24s
R=76237, TT=RebCr, NTX=71, TB=1748808433.42s, D=0.38s
R=76238, TT=RebTrOw, NTX=20, TB=1748808435.42s, D=0.25s
R=76238, TT=RebCr, NTX=64, TB=1748808435.67s, D=0.40s
R=76239, TT=RebTrOw, NTX=20, TB=1748808437.68s, D=0.28s
R=76239, TT=RebCr, NTX=61, TB=1748808437.96s, D=0.28s
R=76240, TT=RebTrOw, NTX=20, TB=1748808439.89s, D=0.26s
R=76240, TT=RebCr, NTX=58, TB=1748808440.15s, D=0.34s
R=76241, TT=RebTrOw, NTX=20, TB=1748808442.08s, D=0.26s
R=76241, TT=RebCr, NTX=65, TB=1748808442.35s, D=0.32s
R=76242, TT=RebTrOw, NTX=20, TB=1748808444.51s, D=0.23s
R=76242, TT=RebCr, NTX=53, TB=1748808444.74s, D=0.42s
R=76243, TT=RebTrOw, NTX=20, TB=1748808446.74s, D=0.18s
R=76243, TT=RebCr, NTX=57, TB=1748808446.91s, D=0.34s
R=76244, TT=RebTrOw, NTX=20, TB=1748808449.04s, D=0.24s
R=76244, TT=RebCr, NTX=58, TB=1748808449.28s, D=0.44s
R=76245, TT=RebTrOw, NTX=20, TB=1748808451.34s, D=1.39s
R=76245, TT=RebCr, NTX=56, TB=1748808452.74s, D=0.35s
R=76246, TT=RebTrOw, NTX=20, TB=1748808454.84s, D=0.28s
R=76246, TT=RebCr, NTX=59, TB=1748808455.11s, D=0.41s
R=76247, TT=RebTrOw, NTX=20, TB=1748808457.08s, D=0.17s
R=76247, TT=RebCr, NTX=58, TB=1748808457.25s, D=0.32s
R=76248, TT=RebTrOw, NTX=20, TB=1748808459.38s, D=0.28s
