R=70001, TT=RebTrOw, NTX=20, TB=1748794445.13s, D=0.24s
R=76318, TT=RebTrOw, NTX=20, TB=1748808619.89s, D=0.22s
R=76318, TT=RebCr, NTX=53, TB=1748808620.11s, D=0.32s
R=76319, TT=RebTrOw, NTX=20, TB=1748808622.17s, D=0.21s
R=76319, TT=RebCr, NTX=68, TB=1748808622.38s, D=0.41s
R=76320, TT=RebTrOw, NTX=20, TB=1748808624.52s, D=0.24s
R=76320, TT=RebCr, NTX=64, TB=1748808624.76s, D=0.31s
R=76321, TT=RebTrOw, NTX=20, TB=1748808627.01s, D=0.23s
R=76321, TT=RebCr, NTX=53, TB=1748808627.24s, D=0.35s
R=76322, TT=RebTrOw, NTX=20, TB=1748808629.26s, D=0.33s
R=76322, TT=RebCr, NTX=54, TB=1748808629.59s, D=0.39s
R=76323, TT=RebTrOw, NTX=20, TB=1748808631.67s, D=0.31s
R=76323, TT=RebCr, NTX=56, TB=1748808631.99s, D=0.27s
R=76324, TT=RebTrOw, NTX=20, TB=1748808633.87s, D=0.26s
R=76324, TT=RebCr, NTX=65, TB=1748808634.13s, D=0.35s
R=76325, TT=RebTrOw, NTX=20, TB=1748808636.08s, D=0.26s
R=76325, TT=RebCr, NTX=64, TB=1748808636.34s, D=0.39s
R=76326, TT=RebTrOw, NTX=20, TB=1748808638.32s, D=0.17s
R=76326, TT=RebCr, NTX=55, TB=1748808638.49s, D=0.30s
R=76327, TT=RebTrOw, NTX=20, TB=1748808640.56s, D=0.24s
R=76327, TT=RebCr, NTX=56, TB=1748808640.80s, D=0.37s
R=76328, TT=RebTrOw, NTX=20, TB=1748808642.76s, D=0.26s
R=76328, TT=RebCr, NTX=57, TB=1748808643.02s, D=0.29s
R=76329, TT=RebTrOw, NTX=20, TB=1748808645.01s, D=0.24s
R=76329, TT=RebCr, NTX=63, TB=1748808645.25s, D=0.36s
R=76330, TT=RebTrOw, NTX=20, TB=1748808647.23s, D=1.21s
R=76330, TT=RebCr, NTX=66, TB=1748808648.44s, D=0.43s
R=76331, TT=RebTrOw, NTX=20, TB=1748808650.57s, D=0.25s
R=76331, TT=RebCr, NTX=58, TB=1748808650.82s, D=0.38s
R=76332, TT=RebTrOw, NTX=20, TB=1748808652.75s, D=0.16s
R=76332, TT=RebCr, NTX=65, TB=1748808652.91s, D=0.40s
R=76333, TT=RebTrOw, NTX=20, TB=1748808655.09s, D=0.16s
R=76333, TT=RebCr, NTX=59, TB=1748808655.24s, D=0.36s
R=76334, TT=RebTrOw, NTX=20, TB=1748808657.46s, D=0.28s
R=76334, TT=RebCr, NTX=50, TB=1748808657.74s, D=0.27s
R=76335, TT=RebTrOw, NTX=20, TB=1748808659.64s, D=0.25s
R=76335, TT=RebCr, NTX=59, TB=1748808659.89s, D=0.40s
R=76336, TT=RebTrOw, NTX=20, TB=1748808661.89s, D=0.22s
R=76336, TT=RebCr, NTX=70, TB=1748808662.10s, D=0.44s
R=76337, TT=RebTrOw, NTX=20, TB=1748808664.13s, D=0.22s
R=76337, TT=RebCr, NTX=69, TB=1748808664.35s, D=0.38s
R=76338, TT=RebTrOw, NTX=20, TB=1748808666.76s, D=0.20s
R=76338, TT=RebCr, NTX=48, TB=1748808666.96s, D=0.31s
R=76339, TT=RebTrOw, NTX=20, TB=1748808669.09s, D=0.19s
R=76339, TT=RebCr, NTX=73, TB=1748808669.28s, D=0.42s
R=76340, TT=RebTrOw, NTX=20, TB=1748808671.42s, D=0.25s
R=76340, TT=RebCr, NTX=59, TB=1748808671.67s, D=0.39s
R=76341, TT=RebTrOw, NTX=20, TB=1748808673.70s, D=0.26s
R=76341, TT=RebCr, NTX=56, TB=1748808673.97s, D=0.41s
R=76342, TT=RebTrOw, NTX=20, TB=1748808676.02s, D=0.27s
R=76342, TT=RebCr, NTX=59, TB=1748808676.28s, D=0.40s
R=76343, TT=RebTrOw, NTX=20, TB=1748808678.27s, D=0.26s
R=76343, TT=RebCr, NTX=72, TB=1748808678.53s, D=0.39s
R=76344, TT=RebTrOw, NTX=20, TB=1748808680.66s, D=0.26s
R=76344, TT=RebCr, NTX=55, TB=1748808680.92s, D=0.42s
R=76345, TT=RebTrOw, NTX=20, TB=1748808683.15s, D=0.27s
R=76345, TT=RebCr, NTX=60, TB=1748808683.42s, D=0.34s
R=76346, TT=RebTrOw, NTX=20, TB=1748808685.33s, D=0.22s
R=76346, TT=RebCr, NTX=59, TB=1748808685.55s, D=0.34s
R=76347, TT=RebTrOw, NTX=20, TB=1748808687.94s, D=0.27s
R=76347, TT=RebCr, NTX=72, TB=1748808688.20s, D=0.33s
R=76348, TT=RebTrOw, NTX=20, TB=1748808690.17s, D=0.26s
R=76348, TT=RebCr, NTX=62, TB=1748808690.43s, D=0.37s
R=76349, TT=RebTrOw, NTX=20, TB=1748808692.32s, D=0.19s
R=76349, TT=RebCr, NTX=64, TB=1748808692.51s, D=0.33s
R=76350, TT=RebTrOw, NTX=20, TB=1748808694.66s, D=0.30s
R=76350, TT=RebCr, NTX=62, TB=1748808694.95s, D=0.37s
R=76351, TT=RebTrOw, NTX=20, TB=1748808697.02s, D=0.29s
R=76351, TT=RebCr, NTX=66, TB=1748808697.31s, D=0.36s
R=76352, TT=RebTrOw, NTX=20, TB=1748808699.35s, D=0.23s
R=76352, TT=RebCr, NTX=69, TB=1748808699.59s, D=0.41s
R=76353, TT=RebTrOw, NTX=20, TB=1748808701.57s, D=0.22s
R=76353, TT=RebCr, NTX=65, TB=1748808701.80s, D=0.34s
R=76354, TT=RebTrOw, NTX=20, TB=1748808703.90s, D=0.27s
R=76354, TT=RebCr, NTX=51, TB=1748808704.17s, D=0.37s
R=76355, TT=RebTrOw, NTX=20, TB=1748808706.15s, D=0.22s
R=76355, TT=RebCr, NTX=60, TB=1748808706.37s, D=0.47s
R=76356, TT=RebTrOw, NTX=20, TB=1748808708.70s, D=0.24s
R=76356, TT=RebCr, NTX=47, TB=1748808708.94s, D=0.38s
R=76357, TT=RebTrOw, NTX=20, TB=1748808710.94s, D=0.28s
R=76357, TT=RebCr, NTX=51, TB=1748808711.23s, D=0.34s
R=76358, TT=RebTrOw, NTX=20, TB=1748808713.21s, D=0.26s
R=76358, TT=RebCr, NTX=62, TB=1748808713.47s, D=0.42s
R=76359, TT=RebTrOw, NTX=20, TB=1748808715.46s, D=0.19s
R=76359, TT=RebCr, NTX=64, TB=1748808715.64s, D=0.39s
R=76360, TT=RebTrOw, NTX=20, TB=1748808717.91s, D=0.27s
R=76360, TT=RebCr, NTX=60, TB=1748808718.18s, D=0.38s
R=76361, TT=RebTrOw, NTX=20, TB=1748808720.11s, D=0.21s
R=76361, TT=RebCr, NTX=52, TB=1748808720.33s, D=0.31s
R=76362, TT=RebTrOw, NTX=20, TB=1748808722.50s, D=0.27s
R=76362, TT=RebCr, NTX=59, TB=1748808722.77s, D=0.46s
R=76363, TT=RebTrOw, NTX=20, TB=1748808724.97s, D=0.28s
R=76363, TT=RebCr, NTX=61, TB=1748808725.24s, D=0.33s
R=76364, TT=RebTrOw, NTX=20, TB=1748808727.26s, D=0.31s
R=76364, TT=RebCr, NTX=61, TB=1748808727.57s, D=0.40s
R=76365, TT=RebTrOw, NTX=20, TB=1748808729.80s, D=0.23s
R=76365, TT=RebCr, NTX=60, TB=1748808730.04s, D=0.45s
R=76366, TT=RebTrOw, NTX=20, TB=1748808732.15s, D=0.28s
R=76366, TT=RebCr, NTX=64, TB=1748808732.43s, D=0.40s
R=76367, TT=RebTrOw, NTX=20, TB=1748808734.60s, D=0.32s
R=76367, TT=RebCr, NTX=47, TB=1748808734.92s, D=0.41s
R=76368, TT=RebTrOw, NTX=20, TB=1748808736.95s, D=0.30s
R=76368, TT=RebCr, NTX=63, TB=1748808737.24s, D=0.48s
R=76369, TT=RebTrOw, NTX=20, TB=1748808739.38s, D=0.25s
R=76369, TT=RebCr, NTX=65, TB=1748808739.63s, D=0.51s
R=76370, TT=RebTrOw, NTX=20, TB=1748808741.74s, D=0.27s
R=76370, TT=RebCr, NTX=48, TB=1748808742.02s, D=0.32s
R=76371, TT=RebTrOw, NTX=20, TB=1748808743.98s, D=0.21s
R=76371, TT=RebCr, NTX=55, TB=1748808744.19s, D=0.43s
R=76372, TT=RebTrOw, NTX=20, TB=1748808746.21s, D=0.18s
R=76372, TT=RebCr, NTX=65, TB=1748808746.39s, D=0.37s
R=76373, TT=RebTrOw, NTX=20, TB=1748808748.87s, D=0.22s
R=76373, TT=RebCr, NTX=63, TB=1748808749.09s, D=0.49s
R=76374, TT=RebTrOw, NTX=20, TB=1748808751.25s, D=0.29s
R=76374, TT=RebCr, NTX=53, TB=1748808751.54s, D=0.35s
R=76375, TT=RebTrOw, NTX=20, TB=1748808753.53s, D=0.25s
R=76375, TT=RebCr, NTX=56, TB=1748808753.78s, D=0.40s
R=76376, TT=RebTrOw, NTX=20, TB=1748808755.73s, D=0.20s
R=76376, TT=RebCr, NTX=54, TB=1748808755.93s, D=0.36s
R=76377, TT=RebTrOw, NTX=20, TB=1748808758.03s, D=0.24s
R=76377, TT=RebCr, NTX=63, TB=1748808758.26s, D=0.43s
R=76378, TT=RebTrOw, NTX=20, TB=1748808760.41s, D=0.25s
R=76378, TT=RebCr, NTX=57, TB=1748808760.66s, D=0.38s
R=76379, TT=RebTrOw, NTX=20, TB=1748808762.68s, D=0.26s
R=76379, TT=RebCr, NTX=54, TB=1748808762.94s, D=0.38s
R=76380, TT=RebTrOw, NTX=20, TB=1748808764.92s, D=0.21s
R=76380, TT=RebCr, NTX=58, TB=1748808765.12s, D=0.34s
R=76381, TT=RebTrOw, NTX=20, TB=1748808767.25s, D=0.25s
R=76381, TT=RebCr, NTX=63, TB=1748808767.50s, D=0.36s
R=76382, TT=RebTrOw, NTX=20, TB=1748808769.46s, D=0.21s
R=76382, TT=RebCr, NTX=60, TB=1748808769.67s, D=0.49s
R=76383, TT=RebTrOw, NTX=20, TB=1748808771.77s, D=0.27s
R=76383, TT=RebCr, NTX=58, TB=1748808772.05s, D=0.39s
R=76384, TT=RebTrOw, NTX=20, TB=1748808774.03s, D=0.21s
R=76384, TT=RebCr, NTX=53, TB=1748808774.24s, D=0.30s
R=76385, TT=RebTrOw, NTX=20, TB=1748808776.34s, D=0.27s
R=76385, TT=RebCr, NTX=66, TB=1748808776.62s, D=0.41s
R=76386, TT=RebTrOw, NTX=20, TB=1748808778.75s, D=0.25s
R=76386, TT=RebCr, NTX=56, TB=1748808779.00s, D=0.35s
R=76387, TT=RebTrOw, NTX=20, TB=1748808781.12s, D=0.27s
R=76387, TT=RebCr, NTX=56, TB=1748808781.39s, D=0.38s
R=76388, TT=RebTrOw, NTX=20, TB=1748808783.31s, D=0.33s
R=76388, TT=RebCr, NTX=57, TB=1748808783.64s, D=0.42s
R=76389, TT=RebTrOw, NTX=20, TB=1748808785.97s, D=0.30s
R=76389, TT=RebCr, NTX=54, TB=1748808786.27s, D=0.44s
R=76390, TT=RebTrOw, NTX=20, TB=1748808788.36s, D=0.27s
R=76390, TT=RebCr, NTX=67, TB=1748808788.63s, D=0.40s
R=76391, TT=RebTrOw, NTX=20, TB=1748808790.66s, D=0.24s
R=76391, TT=RebCr, NTX=50, TB=1748808790.90s, D=0.38s
R=76392, TT=RebTrOw, NTX=20, TB=1748808792.85s, D=0.25s
R=76392, TT=RebCr, NTX=56, TB=1748808793.10s, D=0.47s
R=76393, TT=RebTrOw, NTX=20, TB=1748808795.15s, D=0.17s
R=76393, TT=RebCr, NTX=61, TB=1748808795.32s, D=0.36s
R=76394, TT=RebTrOw, NTX=20, TB=1748808797.56s, D=0.29s
R=76394, TT=RebCr, NTX=67, TB=1748808797.86s, D=0.37s
R=76395, TT=RebTrOw, NTX=20, TB=1748808799.85s, D=0.27s
R=76395, TT=RebCr, NTX=52, TB=1748808800.12s, D=0.41s
R=76396, TT=RebTrOw, NTX=20, TB=1748808802.11s, D=0.20s
R=76396, TT=RebCr, NTX=68, TB=1748808802.31s, D=0.37s
R=76397, TT=RebTrOw, NTX=20, TB=1748808804.49s, D=0.27s
R=76397, TT=RebCr, NTX=60, TB=1748808804.77s, D=0.33s
R=76398, TT=RebTrOw, NTX=20, TB=1748808806.63s, D=0.18s
R=76398, TT=RebCr, NTX=68, TB=1748808806.80s, D=0.38s
R=76399, TT=RebTrOw, NTX=20, TB=1748808809.18s, D=0.23s
R=76399, TT=RebCr, NTX=59, TB=1748808809.42s, D=0.38s
R=76400, TT=RebTrOw, NTX=20, TB=1748808811.53s, D=0.27s
R=76400, TT=RebCr, NTX=60, TB=1748808811.80s, D=0.42s
R=76401, TT=RebTrOw, NTX=20, TB=1748808813.74s, D=0.21s
R=76401, TT=RebCr, NTX=59, TB=1748808813.96s, D=0.36s
R=76402, TT=RebTrOw, NTX=20, TB=1748808816.23s, D=0.24s
R=76402, TT=RebCr, NTX=47, TB=1748808816.47s, D=0.40s
R=76403, TT=RebTrOw, NTX=20, TB=1748808818.53s, D=0.26s
R=76403, TT=RebCr, NTX=67, TB=1748808818.79s, D=0.47s
R=76404, TT=RebTrOw, NTX=20, TB=1748808820.86s, D=0.27s
R=76404, TT=RebCr, NTX=72, TB=1748808821.14s, D=0.38s
R=76405, TT=RebTrOw, NTX=20, TB=1748808823.11s, D=0.27s
R=76405, TT=RebCr, NTX=68, TB=1748808823.38s, D=0.33s
R=76406, TT=RebTrOw, NTX=20, TB=1748808825.39s, D=0.27s
R=76406, TT=RebCr, NTX=60, TB=1748808825.66s, D=0.44s
R=76407, TT=RebTrOw, NTX=20, TB=1748808827.70s, D=0.29s
R=76407, TT=RebCr, NTX=72, TB=1748808827.98s, D=0.41s
R=76408, TT=RebTrOw, NTX=20, TB=1748808830.09s, D=0.31s
R=76408, TT=RebCr, NTX=73, TB=1748808830.41s, D=0.38s
R=76409, TT=RebTrOw, NTX=20, TB=1748808832.45s, D=0.25s
R=76409, TT=RebCr, NTX=70, TB=1748808832.70s, D=0.50s
R=76410, TT=RebTrOw, NTX=20, TB=1748808834.84s, D=0.28s
R=76410, TT=RebCr, NTX=52, TB=1748808835.11s, D=0.32s
R=76411, TT=RebTrOw, NTX=20, TB=1748808837.11s, D=0.26s
R=76411, TT=RebCr, NTX=55, TB=1748808837.37s, D=0.42s
R=76412, TT=RebTrOw, NTX=20, TB=1748808839.37s, D=0.22s
R=76412, TT=RebCr, NTX=51, TB=1748808839.59s, D=0.37s
R=76413, TT=RebTrOw, NTX=20, TB=1748808841.72s, D=0.32s
R=76413, TT=RebCr, NTX=67, TB=1748808842.03s, D=0.37s
R=76414, TT=RebTrOw, NTX=20, TB=1748808844.11s, D=0.25s
R=76414, TT=RebCr, NTX=60, TB=1748808844.36s, D=0.42s
R=76415, TT=RebTrOw, NTX=20, TB=1748808846.78s, D=0.24s
R=76415, TT=RebCr, NTX=45, TB=1748808847.02s, D=0.31s
R=76416, TT=RebTrOw, NTX=20, TB=1748808849.13s, D=0.29s
R=76416, TT=RebCr, NTX=53, TB=1748808849.42s, D=0.37s
R=76417, TT=RebTrOw, NTX=20, TB=1748808851.43s, D=0.26s
R=76417, TT=RebCr, NTX=55, TB=1748808851.68s, D=0.42s
R=76418, TT=RebTrOw, NTX=20, TB=1748808853.70s, D=0.25s
R=76418, TT=RebCr, NTX=57, TB=1748808853.95s, D=0.38s
R=76419, TT=RebTrOw, NTX=20, TB=1748808855.97s, D=0.28s
R=76419, TT=RebCr, NTX=51, TB=1748808856.25s, D=0.33s
R=76420, TT=RebTrOw, NTX=20, TB=1748808858.23s, D=0.25s
R=76420, TT=RebCr, NTX=70, TB=1748808858.48s, D=0.39s
R=76421, TT=RebTrOw, NTX=20, TB=1748808860.62s, D=0.28s
R=76421, TT=RebCr, NTX=59, TB=1748808860.90s, D=0.36s
R=76422, TT=RebTrOw, NTX=20, TB=1748808862.88s, D=0.27s
R=76422, TT=RebCr, NTX=64, TB=1748808863.14s, D=0.38s
R=76423, TT=RebTrOw, NTX=20, TB=1748808865.17s, D=0.24s
R=76423, TT=RebCr, NTX=63, TB=1748808865.41s, D=0.61s
R=76424, TT=RebTrOw, NTX=20, TB=1748808867.46s, D=0.16s
R=76424, TT=RebCr, NTX=60, TB=1748808867.62s, D=0.45s
R=76425, TT=RebTrOw, NTX=20, TB=1748808870.41s, D=0.23s
R=76425, TT=RebCr, NTX=55, TB=1748808870.64s, D=0.36s
R=76426, TT=RebTrOw, NTX=20, TB=1748808872.67s, D=0.18s
R=76426, TT=RebCr, NTX=55, TB=1748808872.86s, D=0.44s
R=76427, TT=RebTrOw, NTX=20, TB=1748808875.04s, D=0.24s
R=76427, TT=RebCr, NTX=60, TB=1748808875.28s, D=0.40s
R=76428, TT=RebTrOw, NTX=20, TB=1748808877.33s, D=0.24s
R=76428, TT=RebCr, NTX=69, TB=1748808877.57s, D=0.38s
R=76429, TT=RebTrOw, NTX=20, TB=1748808879.56s, D=0.24s
R=76429, TT=RebCr, NTX=64, TB=1748808879.80s, D=0.43s
R=76430, TT=RebTrOw, NTX=20, TB=1748808881.70s, D=0.18s
R=76430, TT=RebCr, NTX=59, TB=1748808881.88s, D=0.41s
R=76431, TT=RebTrOw, NTX=20, TB=1748808884.19s, D=0.27s
R=76431, TT=RebCr, NTX=48, TB=1748808884.46s, D=0.33s
R=76432, TT=RebTrOw, NTX=20, TB=1748808886.43s, D=0.24s
R=76432, TT=RebCr, NTX=57, TB=1748808886.67s, D=0.42s
R=76433, TT=RebTrOw, NTX=20, TB=1748808888.66s, D=0.25s
R=76433, TT=RebCr, NTX=71, TB=1748808888.91s, D=0.36s
R=76434, TT=RebTrOw, NTX=20, TB=1748808891.03s, D=0.29s
R=76434, TT=RebCr, NTX=70, TB=1748808891.32s, D=0.43s
R=76435, TT=RebTrOw, NTX=20, TB=1748808893.37s, D=0.56s
R=76435, TT=RebCr, NTX=58, TB=1748808893.94s, D=0.40s
R=76436, TT=RebTrOw, NTX=20, TB=1748808895.98s, D=0.41s
R=76436, TT=RebCr, NTX=65, TB=1748808896.39s, D=0.42s
R=76437, TT=RebTrOw, NTX=20, TB=1748808898.34s, D=0.17s
R=76437, TT=RebCr, NTX=59, TB=1748808898.51s, D=0.40s
R=76438, TT=RebTrOw, NTX=20, TB=1748808900.73s, D=0.29s
R=76438, TT=RebCr, NTX=49, TB=1748808901.02s, D=0.42s
R=76439, TT=RebTrOw, NTX=20, TB=1748808903.13s, D=0.33s
R=76439, TT=RebCr, NTX=53, TB=1748808903.46s, D=0.50s
R=76440, TT=RebTrOw, NTX=20, TB=1748808905.68s, D=1.19s
R=76440, TT=RebCr, NTX=46, TB=1748808906.87s, D=0.19s
R=76441, TT=RebTrOw, NTX=20, TB=1748808908.81s, D=0.28s
R=76441, TT=RebCr, NTX=68, TB=1748808909.09s, D=0.30s
R=76442, TT=RebTrOw, NTX=20, TB=1748808911.03s, D=0.29s
R=76442, TT=RebCr, NTX=65, TB=1748808911.32s, D=0.39s
R=76443, TT=RebTrOw, NTX=20, TB=1748808913.31s, D=0.23s
R=76443, TT=RebCr, NTX=56, TB=1748808913.54s, D=0.44s
R=76444, TT=RebTrOw, NTX=20, TB=1748808915.55s, D=0.18s
R=76444, TT=RebCr, NTX=52, TB=1748808915.72s, D=0.31s
R=76445, TT=RebTrOw, NTX=20, TB=1748808917.93s, D=0.25s
R=76445, TT=RebCr, NTX=68, TB=1748808918.18s, D=0.43s
R=76446, TT=RebTrOw, NTX=20, TB=1748808920.26s, D=0.32s
R=76446, TT=RebCr, NTX=63, TB=1748808920.58s, D=0.34s
R=76447, TT=RebTrOw, NTX=20, TB=1748808922.55s, D=0.28s
R=76447, TT=RebCr, NTX=53, TB=1748808922.83s, D=0.34s
R=76448, TT=RebTrOw, NTX=20, TB=1748808924.66s, D=0.18s
R=76448, TT=RebCr, NTX=68, TB=1748808924.84s, D=0.42s
R=76449, TT=RebTrOw, NTX=20, TB=1748808926.95s, D=0.22s
R=76449, TT=RebCr, NTX=58, TB=1748808927.17s, D=0.40s
R=76450, TT=RebTrOw, NTX=20, TB=1748808929.30s, D=0.32s
R=76450, TT=RebCr, NTX=50, TB=1748808929.62s, D=0.32s
R=76451, TT=RebTrOw, NTX=20, TB=1748808931.83s, D=0.27s
R=76451, TT=RebCr, NTX=60, TB=1748808932.09s, D=0.40s
R=76452, TT=RebTrOw, NTX=20, TB=1748808934.05s, D=0.20s
R=76452, TT=RebCr, NTX=61, TB=1748808934.25s, D=0.50s
R=76453, TT=RebTrOw, NTX=20, TB=1748808936.31s, D=0.21s
R=76453, TT=RebCr, NTX=58, TB=1748808936.52s, D=0.36s
R=76454, TT=RebTrOw, NTX=20, TB=1748808938.52s, D=0.16s
R=76454, TT=RebCr, NTX=55, TB=1748808938.69s, D=0.35s
R=76455, TT=RebTrOw, NTX=20, TB=1748808940.92s, D=0.29s
R=76455, TT=RebCr, NTX=69, TB=1748808941.21s, D=0.36s
R=76456, TT=RebTrOw, NTX=20, TB=1748808943.19s, D=0.26s
R=76456, TT=RebCr, NTX=55, TB=1748808943.45s, D=0.38s
R=76457, TT=RebTrOw, NTX=20, TB=1748808945.50s, D=0.26s
R=76457, TT=RebCr, NTX=62, TB=1748808945.76s, D=0.43s
R=76458, TT=RebTrOw, NTX=20, TB=1748808947.95s, D=0.30s
R=76458, TT=RebCr, NTX=63, TB=1748808948.25s, D=0.36s
R=76459, TT=RebTrOw, NTX=20, TB=1748808950.24s, D=0.26s
R=76459, TT=RebCr, NTX=58, TB=1748808950.50s, D=0.36s
R=76460, TT=RebTrOw, NTX=20, TB=1748808952.51s, D=0.25s
R=76460, TT=RebCr, NTX=50, TB=1748808952.76s, D=0.35s
R=76461, TT=RebTrOw, NTX=20, TB=1748808954.83s, D=0.23s
R=76461, TT=RebCr, NTX=59, TB=1748808955.06s, D=0.40s
R=76462, TT=RebTrOw, NTX=20, TB=1748808957.08s, D=0.26s
R=76462, TT=RebCr, NTX=61, TB=1748808957.33s, D=0.39s
R=76463, TT=RebTrOw, NTX=20, TB=1748808959.37s, D=0.34s
R=76463, TT=RebCr, NTX=57, TB=1748808959.71s, D=0.34s
R=76464, TT=RebTrOw, NTX=20, TB=1748808961.72s, D=0.27s
R=76464, TT=RebCr, NTX=57, TB=1748808961.99s, D=0.50s
R=76465, TT=RebTrOw, NTX=20, TB=1748808964.12s, D=0.32s
R=76465, TT=RebCr, NTX=57, TB=1748808964.45s, D=0.36s
R=76466, TT=RebTrOw, NTX=20, TB=1748808966.57s, D=0.31s
R=76466, TT=RebCr, NTX=59, TB=1748808966.88s, D=0.24s
R=76467, TT=RebTrOw, NTX=20, TB=1748808968.75s, D=0.26s
R=76467, TT=RebCr, NTX=64, TB=1748808969.00s, D=0.39s
R=76468, TT=RebTrOw, NTX=20, TB=1748808970.97s, D=0.24s
R=76468, TT=RebCr, NTX=55, TB=1748808971.21s, D=0.39s
R=76469, TT=RebTrOw, NTX=20, TB=1748808973.28s, D=0.27s
R=76469, TT=RebCr, NTX=60, TB=1748808973.54s, D=0.35s
R=76470, TT=RebTrOw, NTX=20, TB=1748808975.51s, D=0.31s
R=76470, TT=RebCr, NTX=55, TB=1748808975.82s, D=0.40s
R=76471, TT=RebTrOw, NTX=20, TB=1748808977.67s, D=0.17s
R=76471, TT=RebCr, NTX=60, TB=1748808977.85s, D=0.43s
R=76472, TT=RebTrOw, NTX=20, TB=1748808980.14s, D=0.27s
R=76472, TT=RebCr, NTX=55, TB=1748808980.41s, D=0.39s
R=76473, TT=RebTrOw, NTX=20, TB=1748808982.46s, D=0.25s
R=76473, TT=RebCr, NTX=51, TB=1748808982.71s, D=0.38s
R=76474, TT=RebTrOw, NTX=20, TB=1748808984.64s, D=0.20s
R=76474, TT=RebCr, NTX=72, TB=1748808984.84s, D=0.44s
R=76475, TT=RebTrOw, NTX=20, TB=1748808987.02s, D=0.32s
R=76475, TT=RebCr, NTX=52, TB=1748808987.34s, D=0.28s
R=76476, TT=RebTrOw, NTX=20, TB=1748808989.26s, D=0.32s
R=76476, TT=RebCr, NTX=65, TB=1748808989.58s, D=0.36s
R=76477, TT=RebTrOw, NTX=20, TB=1748808991.95s, D=0.30s
R=76477, TT=RebCr, NTX=67, TB=1748808992.26s, D=0.34s
R=76478, TT=RebTrOw, NTX=20, TB=1748808994.08s, D=0.16s
R=76478, TT=RebCr, NTX=54, TB=1748808994.24s, D=0.41s
R=76479, TT=RebTrOw, NTX=20, TB=1748808996.48s, D=0.24s
R=76479, TT=RebCr, NTX=61, TB=1748808996.72s, D=0.42s
R=76480, TT=RebTrOw, NTX=20, TB=1748808998.84s, D=0.26s
R=76480, TT=RebCr, NTX=67, TB=1748808999.11s, D=0.42s
R=76481, TT=RebTrOw, NTX=20, TB=1748809001.12s, D=0.24s
R=76481, TT=RebCr, NTX=60, TB=1748809001.36s, D=0.43s
R=76482, TT=RebTrOw, NTX=20, TB=1748809003.43s, D=0.28s
R=76482, TT=RebCr, NTX=59, TB=1748809003.71s, D=0.37s
R=76483, TT=RebTrOw, NTX=20, TB=1748809005.72s, D=0.45s
R=76483, TT=RebCr, NTX=64, TB=1748809006.17s, D=0.40s
R=76484, TT=RebTrOw, NTX=20, TB=1748809008.24s, D=0.28s
R=76484, TT=RebCr, NTX=60, TB=1748809008.52s, D=0.34s
R=76485, TT=RebTrOw, NTX=20, TB=1748809010.50s, D=0.27s
R=76485, TT=RebCr, NTX=66, TB=1748809010.77s, D=0.39s
R=76486, TT=RebTrOw, NTX=20, TB=1748809012.81s, D=0.27s
R=76486, TT=RebCr, NTX=61, TB=1748809013.08s, D=0.40s
R=76487, TT=RebTrOw, NTX=20, TB=1748809015.10s, D=0.27s
R=76487, TT=RebCr, NTX=65, TB=1748809015.37s, D=0.39s
R=76488, TT=RebTrOw, NTX=20, TB=1748809017.33s, D=0.26s
R=76488, TT=RebCr, NTX=52, TB=1748809017.59s, D=0.37s
R=76489, TT=RebTrOw, NTX=20, TB=1748809019.61s, D=0.25s
R=76489, TT=RebCr, NTX=56, TB=1748809019.86s, D=0.40s
R=76490, TT=RebTrOw, NTX=20, TB=1748809021.90s, D=0.28s
R=76490, TT=RebCr, NTX=42, TB=1748809022.18s, D=0.38s
R=76491, TT=RebTrOw, NTX=20, TB=1748809024.27s, D=0.25s
R=76491, TT=RebCr, NTX=70, TB=1748809024.52s, D=0.40s
R=76492, TT=RebTrOw, NTX=20, TB=1748809026.67s, D=0.27s
R=76492, TT=RebCr, NTX=59, TB=1748809026.93s, D=0.37s
R=76493, TT=RebTrOw, NTX=20, TB=1748809028.85s, D=0.17s
R=76493, TT=RebCr, NTX=51, TB=1748809029.02s, D=0.40s
R=76494, TT=RebTrOw, NTX=20, TB=1748809031.25s, D=0.29s
R=76494, TT=RebCr, NTX=56, TB=1748809031.54s, D=0.35s
R=76495, TT=RebTrOw, NTX=20, TB=1748809033.58s, D=0.26s
R=76495, TT=RebCr, NTX=52, TB=1748809033.84s, D=0.35s
R=76496, TT=RebTrOw, NTX=20, TB=1748809035.82s, D=0.28s
R=76496, TT=RebCr, NTX=69, TB=1748809036.10s, D=0.40s
R=76497, TT=RebTrOw, NTX=20, TB=1748809037.94s, D=0.17s
R=76497, TT=RebCr, NTX=63, TB=1748809038.11s, D=0.45s
R=76498, TT=RebTrOw, NTX=20, TB=1748809040.51s, D=0.26s
R=76498, TT=RebCr, NTX=58, TB=1748809040.77s, D=0.38s
R=76499, TT=RebTrOw, NTX=20, TB=1748809042.73s, D=0.26s
R=76499, TT=RebCr, NTX=56, TB=1748809042.99s, D=0.37s
R=76500, TT=RebTrOw, NTX=20, TB=1748809044.91s, D=0.20s
R=76500, TT=RebCr, NTX=60, TB=1748809045.11s, D=0.37s
R=76501, TT=RebTrOw, NTX=20, TB=1748809047.28s, D=0.22s
