R=10001, TT=RebTrOw, NTX=20, TB=1748657680.38s, D=0.27s
R=14471, TT=RebCr, NTX=63, TB=1748667923.54s, D=0.48s
R=14472, TT=RebTrOw, NTX=20, TB=1748667925.67s, D=0.29s
R=14472, TT=RebCr, NTX=53, TB=1748667925.96s, D=0.31s
R=14473, TT=RebTrOw, NTX=20, TB=1748667927.94s, D=0.26s
R=14473, TT=RebCr, NTX=57, TB=1748667928.20s, D=0.44s
R=14474, TT=RebTrOw, NTX=20, TB=1748667930.26s, D=0.28s
R=14474, TT=RebCr, NTX=63, TB=1748667930.55s, D=0.37s
R=14475, TT=RebTrOw, NTX=20, TB=1748667932.56s, D=0.27s
R=14475, TT=RebCr, NTX=58, TB=1748667932.84s, D=0.39s
R=14476, TT=RebTrOw, NTX=20, TB=1748667934.86s, D=0.28s
R=14476, TT=RebCr, NTX=64, TB=1748667935.14s, D=0.39s
R=14477, TT=RebTrOw, NTX=20, TB=1748667937.08s, D=0.22s
R=14477, TT=RebCr, NTX=63, TB=1748667937.30s, D=0.34s
R=14478, TT=RebTrOw, NTX=20, TB=1748667939.08s, D=0.16s
R=14478, TT=RebCr, NTX=46, TB=1748667939.24s, D=0.22s
R=14479, TT=RebTrOw, NTX=20, TB=1748667941.61s, D=0.26s
R=14479, TT=RebCr, NTX=56, TB=1748667941.87s, D=0.36s
R=14480, TT=RebTrOw, NTX=20, TB=1748667943.82s, D=0.26s
R=14480, TT=RebCr, NTX=56, TB=1748667944.08s, D=0.36s
R=14481, TT=RebTrOw, NTX=20, TB=1748667946.17s, D=0.24s
R=14481, TT=RebCr, NTX=55, TB=1748667946.41s, D=0.38s
R=14482, TT=RebTrOw, NTX=20, TB=1748667948.49s, D=0.16s
R=14482, TT=RebCr, NTX=62, TB=1748667948.66s, D=0.51s
R=14483, TT=RebTrOw, NTX=20, TB=1748667951.00s, D=0.30s
R=14483, TT=RebCr, NTX=58, TB=1748667951.30s, D=0.28s
R=14484, TT=RebTrOw, NTX=20, TB=1748667952.93s, D=0.17s
R=14484, TT=RebCr, NTX=55, TB=1748667953.10s, D=0.32s
R=14485, TT=RebTrOw, NTX=20, TB=1748667955.44s, D=0.26s
R=14485, TT=RebCr, NTX=59, TB=1748667955.70s, D=0.32s
R=14486, TT=RebTrOw, NTX=20, TB=1748667957.82s, D=0.27s
R=14486, TT=RebCr, NTX=61, TB=1748667958.09s, D=0.38s
R=14487, TT=RebTrOw, NTX=20, TB=1748667960.01s, D=0.24s
R=14487, TT=RebCr, NTX=51, TB=1748667960.25s, D=0.33s
R=14488, TT=RebTrOw, NTX=20, TB=1748667962.41s, D=0.39s
R=14488, TT=RebCr, NTX=62, TB=1748667962.80s, D=0.49s
R=14489, TT=RebTrOw, NTX=20, TB=1748667965.08s, D=0.27s
R=14489, TT=RebCr, NTX=57, TB=1748667965.35s, D=0.43s
R=14490, TT=RebTrOw, NTX=20, TB=1748667967.25s, D=0.16s
R=14490, TT=RebCr, NTX=48, TB=1748667967.41s, D=0.40s
R=14491, TT=RebTrOw, NTX=20, TB=1748667969.90s, D=0.22s
R=14491, TT=RebCr, NTX=57, TB=1748667970.12s, D=0.36s
R=14492, TT=RebTrOw, NTX=20, TB=1748667972.15s, D=0.32s
R=14492, TT=RebCr, NTX=65, TB=1748667972.47s, D=0.32s
R=14493, TT=RebTrOw, NTX=20, TB=1748667974.45s, D=0.24s
R=14493, TT=RebCr, NTX=54, TB=1748667974.69s, D=0.40s
R=14494, TT=RebTrOw, NTX=20, TB=1748667976.79s, D=0.29s
R=14494, TT=RebCr, NTX=56, TB=1748667977.07s, D=0.40s
R=14495, TT=RebTrOw, NTX=20, TB=1748667979.16s, D=0.26s
R=14495, TT=RebCr, NTX=67, TB=1748667979.42s, D=0.41s
R=14496, TT=RebTrOw, NTX=20, TB=1748667981.52s, D=0.24s
R=14496, TT=RebCr, NTX=62, TB=1748667981.76s, D=0.42s
R=14497, TT=RebTrOw, NTX=20, TB=1748667983.88s, D=0.25s
R=14497, TT=RebCr, NTX=62, TB=1748667984.13s, D=0.39s
R=14498, TT=RebTrOw, NTX=20, TB=1748667986.19s, D=0.26s
R=14498, TT=RebCr, NTX=49, TB=1748667986.45s, D=0.37s
R=14499, TT=RebTrOw, NTX=20, TB=1748667988.34s, D=0.17s
R=14499, TT=RebCr, NTX=62, TB=1748667988.51s, D=0.45s
R=14500, TT=RebTrOw, NTX=20, TB=1748667990.93s, D=0.33s
R=14500, TT=RebCr, NTX=47, TB=1748667991.27s, D=0.32s
R=14501, TT=RebTrOw, NTX=20, TB=1748667993.15s, D=0.21s
R=14501, TT=RebCr, NTX=66, TB=1748667993.36s, D=0.35s
R=14502, TT=RebTrOw, NTX=20, TB=1748667995.48s, D=0.26s
R=14502, TT=RebCr, NTX=65, TB=1748667995.74s, D=0.39s
R=14503, TT=RebTrOw, NTX=20, TB=1748667997.80s, D=0.28s
R=14503, TT=RebCr, NTX=55, TB=1748667998.08s, D=0.33s
R=14504, TT=RebTrOw, NTX=20, TB=1748668000.03s, D=0.23s
R=14504, TT=RebCr, NTX=68, TB=1748668000.26s, D=0.44s
R=14505, TT=RebTrOw, NTX=20, TB=1748668002.38s, D=0.28s
R=14505, TT=RebCr, NTX=65, TB=1748668002.66s, D=0.39s
R=14506, TT=RebTrOw, NTX=20, TB=1748668004.64s, D=0.24s
R=14506, TT=RebCr, NTX=61, TB=1748668004.88s, D=0.33s
R=14507, TT=RebTrOw, NTX=20, TB=1748668006.98s, D=0.27s
R=14507, TT=RebCr, NTX=45, TB=1748668007.25s, D=0.36s
R=14508, TT=RebTrOw, NTX=20, TB=1748668009.30s, D=0.29s
R=14508, TT=RebCr, NTX=65, TB=1748668009.59s, D=0.42s
R=14509, TT=RebTrOw, NTX=20, TB=1748668011.63s, D=0.28s
R=14509, TT=RebCr, NTX=63, TB=1748668011.92s, D=0.36s
R=14510, TT=RebTrOw, NTX=20, TB=1748668013.92s, D=0.31s
R=14510, TT=RebCr, NTX=54, TB=1748668014.23s, D=0.30s
R=14511, TT=RebTrOw, NTX=20, TB=1748668016.10s, D=0.21s
R=14511, TT=RebCr, NTX=60, TB=1748668016.31s, D=0.34s
R=14512, TT=RebTrOw, NTX=20, TB=1748668018.70s, D=0.29s
R=14512, TT=RebCr, NTX=61, TB=1748668018.99s, D=0.38s
R=14513, TT=RebTrOw, NTX=20, TB=1748668020.90s, D=0.18s
R=14513, TT=RebCr, NTX=72, TB=1748668021.08s, D=0.40s
R=14514, TT=RebTrOw, NTX=20, TB=1748668023.37s, D=0.49s
R=14514, TT=RebCr, NTX=40, TB=1748668023.86s, D=0.34s
R=14515, TT=RebTrOw, NTX=20, TB=1748668025.85s, D=0.34s
R=14515, TT=RebCr, NTX=63, TB=1748668026.20s, D=0.38s
R=14516, TT=RebTrOw, NTX=20, TB=1748668028.25s, D=0.22s
R=14516, TT=RebCr, NTX=56, TB=1748668028.47s, D=0.40s
R=14517, TT=RebTrOw, NTX=20, TB=1748668030.55s, D=0.27s
R=14517, TT=RebCr, NTX=55, TB=1748668030.83s, D=0.39s
R=14518, TT=RebTrOw, NTX=20, TB=1748668032.72s, D=0.17s
R=14518, TT=RebCr, NTX=58, TB=1748668032.89s, D=0.46s
R=14519, TT=RebTrOw, NTX=20, TB=1748668035.16s, D=0.22s
R=14519, TT=RebCr, NTX=71, TB=1748668035.38s, D=0.44s
R=14520, TT=RebTrOw, NTX=20, TB=1748668037.48s, D=0.29s
R=14520, TT=RebCr, NTX=63, TB=1748668037.77s, D=0.31s
R=14521, TT=RebTrOw, NTX=20, TB=1748668039.68s, D=0.22s
R=14521, TT=RebCr, NTX=67, TB=1748668039.89s, D=0.46s
R=14522, TT=RebTrOw, NTX=20, TB=1748668042.02s, D=0.25s
R=14522, TT=RebCr, NTX=66, TB=1748668042.27s, D=0.40s
R=14523, TT=RebTrOw, NTX=20, TB=1748668044.29s, D=0.28s
R=14523, TT=RebCr, NTX=59, TB=1748668044.57s, D=0.37s
R=14524, TT=RebTrOw, NTX=20, TB=1748668046.56s, D=0.25s
R=14524, TT=RebCr, NTX=64, TB=1748668046.82s, D=0.44s
R=14525, TT=RebTrOw, NTX=20, TB=1748668048.70s, D=0.17s
R=14525, TT=RebCr, NTX=59, TB=1748668048.87s, D=0.52s
R=14526, TT=RebTrOw, NTX=20, TB=1748668051.14s, D=0.20s
R=14526, TT=RebCr, NTX=48, TB=1748668051.34s, D=0.34s
R=14527, TT=RebTrOw, NTX=20, TB=1748668053.47s, D=0.28s
R=14527, TT=RebCr, NTX=62, TB=1748668053.75s, D=0.34s
R=14528, TT=RebTrOw, NTX=20, TB=1748668055.71s, D=0.28s
R=14528, TT=RebCr, NTX=57, TB=1748668055.99s, D=0.31s
R=14529, TT=RebTrOw, NTX=20, TB=1748668057.84s, D=0.17s
R=14529, TT=RebCr, NTX=63, TB=1748668058.01s, D=0.40s
R=14530, TT=RebTrOw, NTX=20, TB=1748668060.20s, D=0.27s
R=14530, TT=RebCr, NTX=67, TB=1748668060.47s, D=0.40s
R=14531, TT=RebTrOw, NTX=20, TB=1748668062.48s, D=0.22s
R=14531, TT=RebCr, NTX=59, TB=1748668062.70s, D=0.44s
R=14532, TT=RebTrOw, NTX=20, TB=1748668064.71s, D=0.22s
R=14532, TT=RebCr, NTX=61, TB=1748668064.93s, D=0.33s
R=14533, TT=RebTrOw, NTX=20, TB=1748668066.91s, D=0.17s
R=14533, TT=RebCr, NTX=50, TB=1748668067.09s, D=0.41s
R=14534, TT=RebTrOw, NTX=20, TB=1748668069.32s, D=0.32s
R=14534, TT=RebCr, NTX=58, TB=1748668069.63s, D=0.34s
R=14535, TT=RebTrOw, NTX=20, TB=1748668071.56s, D=0.27s
R=14535, TT=RebCr, NTX=53, TB=1748668071.83s, D=0.39s
R=14536, TT=RebTrOw, NTX=20, TB=1748668073.86s, D=0.28s
R=14536, TT=RebCr, NTX=62, TB=1748668074.15s, D=0.35s
R=14537, TT=RebTrOw, NTX=20, TB=1748668076.16s, D=0.37s
R=14537, TT=RebCr, NTX=68, TB=1748668076.52s, D=0.45s
R=14538, TT=RebTrOw, NTX=20, TB=1748668078.89s, D=0.29s
R=14538, TT=RebCr, NTX=61, TB=1748668079.19s, D=0.36s
R=14539, TT=RebTrOw, NTX=20, TB=1748668081.18s, D=0.31s
R=14539, TT=RebCr, NTX=66, TB=1748668081.49s, D=0.38s
R=14540, TT=RebTrOw, NTX=20, TB=1748668083.13s, D=0.15s
R=14540, TT=RebCr, NTX=59, TB=1748668083.28s, D=0.50s
R=14541, TT=RebTrOw, NTX=20, TB=1748668085.78s, D=0.24s
R=14541, TT=RebCr, NTX=69, TB=1748668086.02s, D=0.39s
R=14542, TT=RebTrOw, NTX=20, TB=1748668088.18s, D=0.19s
R=14542, TT=RebCr, NTX=63, TB=1748668088.37s, D=0.34s
R=14543, TT=RebTrOw, NTX=20, TB=1748668090.56s, D=0.28s
R=14543, TT=RebCr, NTX=58, TB=1748668090.84s, D=0.32s
R=14544, TT=RebTrOw, NTX=20, TB=1748668092.79s, D=0.29s
R=14544, TT=RebCr, NTX=60, TB=1748668093.08s, D=0.38s
R=14545, TT=RebTrOw, NTX=20, TB=1748668095.10s, D=0.24s
R=14545, TT=RebCr, NTX=60, TB=1748668095.34s, D=0.35s
R=14546, TT=RebTrOw, NTX=20, TB=1748668097.28s, D=0.28s
R=14546, TT=RebCr, NTX=60, TB=1748668097.56s, D=0.34s
R=14547, TT=RebTrOw, NTX=20, TB=1748668099.43s, D=0.16s
R=14547, TT=RebCr, NTX=62, TB=1748668099.59s, D=0.35s
R=14548, TT=RebTrOw, NTX=20, TB=1748668101.78s, D=0.27s
R=14548, TT=RebCr, NTX=52, TB=1748668102.04s, D=0.33s
R=14549, TT=RebTrOw, NTX=20, TB=1748668104.02s, D=0.28s
R=14549, TT=RebCr, NTX=56, TB=1748668104.30s, D=0.44s
R=14550, TT=RebTrOw, NTX=20, TB=1748668106.27s, D=0.16s
R=14550, TT=RebCr, NTX=47, TB=1748668106.42s, D=0.36s
R=14551, TT=RebTrOw, NTX=20, TB=1748668108.59s, D=0.26s
R=14551, TT=RebCr, NTX=62, TB=1748668108.85s, D=0.40s
R=14552, TT=RebTrOw, NTX=20, TB=1748668110.90s, D=0.32s
R=14552, TT=RebCr, NTX=67, TB=1748668111.21s, D=0.35s
R=14553, TT=RebTrOw, NTX=20, TB=1748668113.17s, D=0.32s
R=14553, TT=RebCr, NTX=61, TB=1748668113.49s, D=0.52s
R=14554, TT=RebTrOw, NTX=20, TB=1748668115.66s, D=0.31s
R=14554, TT=RebCr, NTX=59, TB=1748668115.97s, D=0.34s
R=14555, TT=RebTrOw, NTX=20, TB=1748668117.93s, D=0.25s
R=14555, TT=RebCr, NTX=65, TB=1748668118.19s, D=0.38s
R=14556, TT=RebTrOw, NTX=20, TB=1748668120.14s, D=0.18s
R=14556, TT=RebCr, NTX=52, TB=1748668120.31s, D=0.35s
R=14557, TT=RebTrOw, NTX=20, TB=1748668122.46s, D=0.28s
R=14557, TT=RebCr, NTX=66, TB=1748668122.73s, D=0.33s
R=14558, TT=RebTrOw, NTX=20, TB=1748668124.70s, D=0.26s
R=14558, TT=RebCr, NTX=53, TB=1748668124.96s, D=0.35s
R=14559, TT=RebTrOw, NTX=20, TB=1748668126.93s, D=0.27s
R=14559, TT=RebCr, NTX=54, TB=1748668127.20s, D=0.43s
R=14560, TT=RebTrOw, NTX=20, TB=1748668129.31s, D=0.23s
R=14560, TT=RebCr, NTX=63, TB=1748668129.55s, D=0.38s
R=14561, TT=RebTrOw, NTX=20, TB=1748668131.56s, D=0.29s
R=14561, TT=RebCr, NTX=63, TB=1748668131.85s, D=0.32s
R=14562, TT=RebTrOw, NTX=20, TB=1748668133.81s, D=0.30s
R=14562, TT=RebCr, NTX=59, TB=1748668134.11s, D=0.34s
R=14563, TT=RebTrOw, NTX=20, TB=1748668136.17s, D=0.32s
R=14563, TT=RebCr, NTX=57, TB=1748668136.49s, D=0.35s
R=14564, TT=RebTrOw, NTX=20, TB=1748668138.47s, D=0.23s
R=14564, TT=RebCr, NTX=69, TB=1748668138.70s, D=0.29s
R=14565, TT=RebTrOw, NTX=20, TB=1748668140.87s, D=0.26s
R=14565, TT=RebCr, NTX=70, TB=1748668141.13s, D=0.41s
R=14566, TT=RebTrOw, NTX=20, TB=1748668143.18s, D=0.49s
R=14566, TT=RebCr, NTX=65, TB=1748668143.67s, D=0.44s
R=14567, TT=RebTrOw, NTX=20, TB=1748668146.10s, D=0.20s
R=14567, TT=RebCr, NTX=59, TB=1748668146.30s, D=0.46s
R=14568, TT=RebTrOw, NTX=20, TB=1748668148.56s, D=0.32s
R=14568, TT=RebCr, NTX=65, TB=1748668148.88s, D=0.36s
R=14569, TT=RebTrOw, NTX=20, TB=1748668150.85s, D=0.21s
R=14569, TT=RebCr, NTX=55, TB=1748668151.06s, D=0.32s
R=14570, TT=RebTrOw, NTX=20, TB=1748668153.07s, D=0.17s
R=14570, TT=RebCr, NTX=63, TB=1748668153.25s, D=0.37s
R=14571, TT=RebTrOw, NTX=20, TB=1748668155.39s, D=0.27s
R=14571, TT=RebCr, NTX=60, TB=1748668155.66s, D=0.44s
R=14572, TT=RebTrOw, NTX=20, TB=1748668157.74s, D=0.28s
R=14572, TT=RebCr, NTX=58, TB=1748668158.03s, D=0.28s
R=14573, TT=RebTrOw, NTX=20, TB=1748668160.01s, D=0.27s
R=14573, TT=RebCr, NTX=55, TB=1748668160.28s, D=0.38s
R=14574, TT=RebTrOw, NTX=20, TB=1748668162.31s, D=0.28s
R=14574, TT=RebCr, NTX=60, TB=1748668162.59s, D=0.29s
R=14575, TT=RebTrOw, NTX=20, TB=1748668164.49s, D=0.27s
R=14575, TT=RebCr, NTX=54, TB=1748668164.76s, D=0.37s
R=14576, TT=RebTrOw, NTX=20, TB=1748668166.74s, D=0.26s
R=14576, TT=RebCr, NTX=58, TB=1748668167.00s, D=0.36s
R=14577, TT=RebTrOw, NTX=20, TB=1748668168.99s, D=0.31s
R=14577, TT=RebCr, NTX=65, TB=1748668169.30s, D=0.37s
R=14578, TT=RebTrOw, NTX=20, TB=1748668171.30s, D=0.29s
R=14578, TT=RebCr, NTX=60, TB=1748668171.59s, D=0.32s
R=14579, TT=RebTrOw, NTX=20, TB=1748668173.53s, D=0.29s
R=14579, TT=RebCr, NTX=53, TB=1748668173.82s, D=0.32s
R=14580, TT=RebTrOw, NTX=20, TB=1748668175.82s, D=0.27s
R=14580, TT=RebCr, NTX=63, TB=1748668176.09s, D=0.41s
R=14581, TT=RebTrOw, NTX=20, TB=1748668178.20s, D=0.27s
R=14581, TT=RebCr, NTX=53, TB=1748668178.47s, D=0.34s
R=14582, TT=RebTrOw, NTX=20, TB=1748668180.50s, D=0.21s
R=14582, TT=RebCr, NTX=72, TB=1748668180.71s, D=0.34s
R=14583, TT=RebTrOw, NTX=20, TB=1748668182.80s, D=0.29s
R=14583, TT=RebCr, NTX=58, TB=1748668183.09s, D=0.30s
R=14584, TT=RebTrOw, NTX=20, TB=1748668185.03s, D=0.28s
R=14584, TT=RebCr, NTX=58, TB=1748668185.31s, D=0.38s
R=14585, TT=RebTrOw, NTX=20, TB=1748668187.32s, D=0.24s
R=14585, TT=RebCr, NTX=68, TB=1748668187.56s, D=0.35s
R=14586, TT=RebTrOw, NTX=20, TB=1748668189.53s, D=0.27s
R=14586, TT=RebCr, NTX=54, TB=1748668189.79s, D=0.33s
R=14587, TT=RebTrOw, NTX=20, TB=1748668191.75s, D=0.23s
R=14587, TT=RebCr, NTX=52, TB=1748668191.99s, D=0.26s
R=14588, TT=RebTrOw, NTX=20, TB=1748668194.03s, D=0.22s
R=14588, TT=RebCr, NTX=57, TB=1748668194.25s, D=0.36s
R=14589, TT=RebTrOw, NTX=20, TB=1748668196.39s, D=0.26s
R=14589, TT=RebCr, NTX=73, TB=1748668196.65s, D=0.56s
R=14590, TT=RebTrOw, NTX=20, TB=1748668198.81s, D=0.25s
R=14590, TT=RebCr, NTX=64, TB=1748668199.05s, D=0.36s
R=14591, TT=RebTrOw, NTX=20, TB=1748668201.37s, D=0.21s
R=14591, TT=RebCr, NTX=58, TB=1748668201.58s, D=0.41s
R=14592, TT=RebTrOw, NTX=20, TB=1748668203.99s, D=0.36s
R=14592, TT=RebCr, NTX=63, TB=1748668204.35s, D=0.38s
R=14593, TT=RebTrOw, NTX=20, TB=1748668206.77s, D=0.30s
R=14593, TT=RebCr, NTX=48, TB=1748668207.07s, D=0.34s
R=14594, TT=RebTrOw, NTX=20, TB=1748668209.41s, D=0.23s
R=14594, TT=RebCr, NTX=61, TB=1748668209.64s, D=0.40s
R=14595, TT=RebTrOw, NTX=20, TB=1748668211.79s, D=0.22s
R=14595, TT=RebCr, NTX=56, TB=1748668212.01s, D=0.44s
R=14596, TT=RebTrOw, NTX=20, TB=1748668214.14s, D=0.28s
R=14596, TT=RebCr, NTX=56, TB=1748668214.42s, D=0.39s
R=14597, TT=RebTrOw, NTX=20, TB=1748668216.49s, D=0.30s
R=14597, TT=RebCr, NTX=56, TB=1748668216.79s, D=0.34s
R=14598, TT=RebTrOw, NTX=20, TB=1748668218.82s, D=0.28s
R=14598, TT=RebCr, NTX=54, TB=1748668219.10s, D=0.31s
R=14599, TT=RebTrOw, NTX=20, TB=1748668221.08s, D=0.30s
R=14599, TT=RebCr, NTX=67, TB=1748668221.38s, D=0.38s
R=14600, TT=RebTrOw, NTX=20, TB=1748668223.29s, D=0.17s
R=14600, TT=RebCr, NTX=63, TB=1748668223.47s, D=0.41s
R=14601, TT=RebTrOw, NTX=20, TB=1748668225.65s, D=0.28s
R=14601, TT=RebCr, NTX=72, TB=1748668225.92s, D=0.40s
R=14602, TT=RebTrOw, NTX=20, TB=1748668227.86s, D=0.22s
R=14602, TT=RebCr, NTX=59, TB=1748668228.09s, D=0.45s
R=14603, TT=RebTrOw, NTX=20, TB=1748668230.14s, D=0.27s
R=14603, TT=RebCr, NTX=62, TB=1748668230.41s, D=0.45s
R=14604, TT=RebTrOw, NTX=20, TB=1748668232.46s, D=0.29s
R=14604, TT=RebCr, NTX=62, TB=1748668232.74s, D=0.36s
R=14605, TT=RebTrOw, NTX=20, TB=1748668234.72s, D=0.27s
R=14605, TT=RebCr, NTX=57, TB=1748668234.99s, D=0.35s
R=14606, TT=RebTrOw, NTX=20, TB=1748668237.00s, D=0.28s
R=14606, TT=RebCr, NTX=55, TB=1748668237.27s, D=0.36s
R=14607, TT=RebTrOw, NTX=20, TB=1748668239.32s, D=0.26s
R=14607, TT=RebCr, NTX=60, TB=1748668239.58s, D=0.34s
R=14608, TT=RebTrOw, NTX=20, TB=1748668241.52s, D=0.25s
R=14608, TT=RebCr, NTX=69, TB=1748668241.77s, D=0.45s
R=14609, TT=RebTrOw, NTX=20, TB=1748668243.84s, D=0.24s
R=14609, TT=RebCr, NTX=58, TB=1748668244.08s, D=0.45s
R=14610, TT=RebTrOw, NTX=20, TB=1748668246.14s, D=0.27s
R=14610, TT=RebCr, NTX=51, TB=1748668246.41s, D=0.47s
R=14611, TT=RebTrOw, NTX=20, TB=1748668248.60s, D=0.28s
R=14611, TT=RebCr, NTX=59, TB=1748668248.89s, D=0.44s
R=14612, TT=RebTrOw, NTX=20, TB=1748668250.97s, D=0.29s
R=14612, TT=RebCr, NTX=53, TB=1748668251.26s, D=0.31s
R=14613, TT=RebTrOw, NTX=20, TB=1748668253.21s, D=0.27s
R=14613, TT=RebCr, NTX=68, TB=1748668253.48s, D=0.43s
R=14614, TT=RebTrOw, NTX=20, TB=1748668255.53s, D=0.27s
R=14614, TT=RebCr, NTX=58, TB=1748668255.81s, D=0.48s
R=14615, TT=RebTrOw, NTX=20, TB=1748668257.94s, D=0.27s
R=14615, TT=RebCr, NTX=68, TB=1748668258.21s, D=0.37s
R=14616, TT=RebTrOw, NTX=20, TB=1748668260.04s, D=0.16s
R=14616, TT=RebCr, NTX=66, TB=1748668260.20s, D=0.37s
R=14617, TT=RebTrOw, NTX=20, TB=1748668262.60s, D=0.18s
R=14617, TT=RebCr, NTX=59, TB=1748668262.78s, D=0.49s
R=14618, TT=RebTrOw, NTX=20, TB=1748668265.20s, D=0.30s
R=14618, TT=RebCr, NTX=59, TB=1748668265.50s, D=0.29s
R=14619, TT=RebTrOw, NTX=20, TB=1748668267.26s, D=0.16s
R=14619, TT=RebCr, NTX=58, TB=1748668267.42s, D=0.43s
R=14620, TT=RebTrOw, NTX=20, TB=1748668269.81s, D=0.28s
R=14620, TT=RebCr, NTX=58, TB=1748668270.09s, D=0.31s
R=14621, TT=RebTrOw, NTX=20, TB=1748668272.05s, D=0.29s
R=14621, TT=RebCr, NTX=74, TB=1748668272.34s, D=0.43s
R=14622, TT=RebTrOw, NTX=20, TB=1748668274.41s, D=0.25s
R=14622, TT=RebCr, NTX=50, TB=1748668274.66s, D=0.34s
R=14623, TT=RebTrOw, NTX=20, TB=1748668276.39s, D=0.16s
R=14623, TT=RebCr, NTX=62, TB=1748668276.55s, D=0.37s
R=14624, TT=RebTrOw, NTX=20, TB=1748668278.92s, D=0.29s
R=14624, TT=RebCr, NTX=62, TB=1748668279.21s, D=0.36s
R=14625, TT=RebTrOw, NTX=20, TB=1748668281.17s, D=0.27s
R=14625, TT=RebCr, NTX=68, TB=1748668281.44s, D=0.38s
R=14626, TT=RebTrOw, NTX=20, TB=1748668283.45s, D=0.28s
R=14626, TT=RebCr, NTX=57, TB=1748668283.73s, D=0.37s
R=14627, TT=RebTrOw, NTX=20, TB=1748668285.76s, D=0.26s
R=14627, TT=RebCr, NTX=59, TB=1748668286.03s, D=0.32s
R=14628, TT=RebTrOw, NTX=20, TB=1748668287.90s, D=0.19s
R=14628, TT=RebCr, NTX=54, TB=1748668288.09s, D=0.35s
R=14629, TT=RebTrOw, NTX=20, TB=1748668290.26s, D=0.30s
R=14629, TT=RebCr, NTX=61, TB=1748668290.56s, D=0.36s
R=14630, TT=RebTrOw, NTX=20, TB=1748668292.58s, D=0.27s
R=14630, TT=RebCr, NTX=70, TB=1748668292.85s, D=0.45s
R=14631, TT=RebTrOw, NTX=20, TB=1748668294.91s, D=0.26s
R=14631, TT=RebCr, NTX=54, TB=1748668295.17s, D=0.37s
R=14632, TT=RebTrOw, NTX=20, TB=1748668297.05s, D=0.18s
R=14632, TT=RebCr, NTX=61, TB=1748668297.23s, D=0.37s
R=14633, TT=RebTrOw, NTX=20, TB=1748668299.34s, D=0.18s
R=14633, TT=RebCr, NTX=57, TB=1748668299.52s, D=0.33s
R=14634, TT=RebTrOw, NTX=20, TB=1748668301.67s, D=0.27s
R=14634, TT=RebCr, NTX=52, TB=1748668301.94s, D=0.34s
R=14635, TT=RebTrOw, NTX=20, TB=1748668303.90s, D=0.27s
R=14635, TT=RebCr, NTX=61, TB=1748668304.17s, D=0.45s
R=14636, TT=RebTrOw, NTX=20, TB=1748668306.22s, D=0.32s
R=14636, TT=RebCr, NTX=65, TB=1748668306.53s, D=0.44s
R=14637, TT=RebTrOw, NTX=20, TB=1748668308.57s, D=0.28s
R=14637, TT=RebCr, NTX=69, TB=1748668308.84s, D=0.47s
R=14638, TT=RebTrOw, NTX=20, TB=1748668310.97s, D=0.28s
R=14638, TT=RebCr, NTX=45, TB=1748668311.25s, D=0.29s
R=14639, TT=RebTrOw, NTX=20, TB=1748668313.21s, D=0.26s
R=14639, TT=RebCr, NTX=64, TB=1748668313.48s, D=0.40s
R=14640, TT=RebTrOw, NTX=20, TB=1748668315.50s, D=0.28s
R=14640, TT=RebCr, NTX=69, TB=1748668315.78s, D=0.33s
R=14641, TT=RebTrOw, NTX=20, TB=1748668317.79s, D=0.29s
R=14641, TT=RebCr, NTX=76, TB=1748668318.08s, D=0.43s
R=14642, TT=RebTrOw, NTX=20, TB=1748668320.14s, D=0.29s
R=14642, TT=RebCr, NTX=62, TB=1748668320.43s, D=0.43s
R=14643, TT=RebTrOw, NTX=20, TB=1748668322.50s, D=0.33s
R=14643, TT=RebCr, NTX=58, TB=1748668322.83s, D=0.37s
R=14644, TT=RebTrOw, NTX=20, TB=1748668325.52s, D=0.31s
R=14644, TT=RebCr, NTX=54, TB=1748668325.83s, D=0.33s
R=14645, TT=RebTrOw, NTX=20, TB=1748668327.80s, D=0.26s
R=14645, TT=RebCr, NTX=63, TB=1748668328.06s, D=0.35s
R=14646, TT=RebTrOw, NTX=20, TB=1748668330.06s, D=0.21s
R=14646, TT=RebCr, NTX=58, TB=1748668330.27s, D=0.40s
R=14647, TT=RebTrOw, NTX=20, TB=1748668332.48s, D=0.37s
R=14647, TT=RebCr, NTX=63, TB=1748668332.85s, D=0.45s
R=14648, TT=RebTrOw, NTX=20, TB=1748668334.91s, D=0.31s
R=14648, TT=RebCr, NTX=54, TB=1748668335.23s, D=0.41s
R=14649, TT=RebTrOw, NTX=20, TB=1748668337.27s, D=0.31s
R=14649, TT=RebCr, NTX=58, TB=1748668337.58s, D=0.41s
R=14650, TT=RebTrOw, NTX=20, TB=1748668339.51s, D=0.15s
R=14650, TT=RebCr, NTX=62, TB=1748668339.66s, D=0.45s
R=14651, TT=RebTrOw, NTX=20, TB=1748668341.86s, D=0.18s
R=14651, TT=RebCr, NTX=65, TB=1748668342.04s, D=0.35s
R=14652, TT=RebTrOw, NTX=20, TB=1748668344.13s, D=0.19s
R=14652, TT=RebCr, NTX=65, TB=1748668344.33s, D=0.40s
R=14653, TT=RebTrOw, NTX=20, TB=1748668346.52s, D=0.30s
R=14653, TT=RebCr, NTX=62, TB=1748668346.83s, D=0.42s
R=14654, TT=RebTrOw, NTX=20, TB=1748668348.88s, D=0.28s
R=14654, TT=RebCr, NTX=60, TB=1748668349.16s, D=0.43s
