R=90001, TT=RebTrOw, NTX=20, TB=1748839921.21s, D=0.20s
R=95986, TT=RebTrOw, NTX=20, TB=1748853440.25s, D=0.24s
R=95986, TT=RebCr, NTX=55, TB=1748853440.48s, D=0.36s
R=95987, TT=RebTrOw, NTX=20, TB=1748853442.49s, D=0.25s
R=95987, TT=RebCr, NTX=59, TB=1748853442.74s, D=0.32s
R=95988, TT=RebTrOw, NTX=20, TB=1748853444.72s, D=0.30s
R=95988, TT=RebCr, NTX=63, TB=1748853445.01s, D=0.32s
R=95989, TT=RebTrOw, NTX=20, TB=1748853446.94s, D=0.25s
R=95989, TT=RebCr, NTX=47, TB=1748853447.19s, D=0.32s
R=95990, TT=RebTrOw, NTX=20, TB=1748853449.15s, D=0.16s
R=95990, TT=RebCr, NTX=49, TB=1748853449.31s, D=0.42s
R=95991, TT=RebTrOw, NTX=20, TB=1748853451.44s, D=0.18s
R=95991, TT=RebCr, NTX=63, TB=1748853451.61s, D=0.34s
R=95992, TT=RebTrOw, NTX=20, TB=1748853453.69s, D=0.25s
R=95992, TT=RebCr, NTX=61, TB=1748853453.94s, D=0.31s
R=95993, TT=RebTrOw, NTX=20, TB=1748853455.91s, D=0.17s
R=95993, TT=RebCr, NTX=68, TB=1748853456.08s, D=0.35s
R=95994, TT=RebTrOw, NTX=20, TB=1748853458.15s, D=0.24s
R=95994, TT=RebCr, NTX=63, TB=1748853458.39s, D=0.40s
R=95995, TT=RebTrOw, NTX=20, TB=1748853460.36s, D=0.20s
R=95995, TT=RebCr, NTX=57, TB=1748853460.55s, D=0.40s
R=95996, TT=RebTrOw, NTX=20, TB=1748853462.72s, D=0.27s
R=95996, TT=RebCr, NTX=58, TB=1748853462.99s, D=0.29s
R=95997, TT=RebTrOw, NTX=20, TB=1748853464.86s, D=0.23s
R=95997, TT=RebCr, NTX=69, TB=1748853465.09s, D=0.40s
R=95998, TT=RebTrOw, NTX=20, TB=1748853467.10s, D=0.23s
R=95998, TT=RebCr, NTX=52, TB=1748853467.33s, D=0.36s
R=95999, TT=RebTrOw, NTX=20, TB=1748853469.30s, D=0.26s
R=95999, TT=RebCr, NTX=57, TB=1748853469.56s, D=0.28s
R=96000, TT=RebTrOw, NTX=20, TB=1748853471.46s, D=0.26s
R=96000, TT=RebCr, NTX=64, TB=1748853471.72s, D=0.33s
R=96001, TT=RebTrOw, NTX=20, TB=1748853473.51s, D=0.15s
R=96001, TT=RebCr, NTX=71, TB=1748853473.66s, D=0.45s
R=96002, TT=RebTrOw, NTX=20, TB=1748853475.88s, D=0.32s
R=96002, TT=RebCr, NTX=54, TB=1748853476.20s, D=0.31s
R=96003, TT=RebTrOw, NTX=20, TB=1748853478.26s, D=0.24s
R=96003, TT=RebCr, NTX=57, TB=1748853478.50s, D=0.38s
R=96004, TT=RebTrOw, NTX=20, TB=1748853480.51s, D=0.29s
R=96004, TT=RebCr, NTX=60, TB=1748853480.80s, D=0.29s
R=96005, TT=RebTrOw, NTX=20, TB=1748853482.68s, D=0.25s
R=96005, TT=RebCr, NTX=67, TB=1748853482.93s, D=0.50s
R=96006, TT=RebTrOw, NTX=20, TB=1748853485.18s, D=0.25s
R=96006, TT=RebCr, NTX=66, TB=1748853485.43s, D=0.34s
R=96007, TT=RebTrOw, NTX=20, TB=1748853487.37s, D=0.28s
R=96007, TT=RebCr, NTX=61, TB=1748853487.65s, D=0.38s
R=96008, TT=RebTrOw, NTX=20, TB=1748853489.83s, D=0.26s
R=96008, TT=RebCr, NTX=58, TB=1748853490.09s, D=0.28s
R=96009, TT=RebTrOw, NTX=20, TB=1748853491.93s, D=0.15s
R=96009, TT=RebCr, NTX=62, TB=1748853492.09s, D=0.44s
R=96010, TT=RebTrOw, NTX=20, TB=1748853494.28s, D=0.19s
R=96010, TT=RebCr, NTX=59, TB=1748853494.47s, D=0.36s
R=96011, TT=RebTrOw, NTX=20, TB=1748853496.59s, D=0.29s
R=96011, TT=RebCr, NTX=57, TB=1748853496.88s, D=0.30s
R=96012, TT=RebTrOw, NTX=20, TB=1748853498.85s, D=0.25s
R=96012, TT=RebCr, NTX=67, TB=1748853499.10s, D=0.36s
R=96013, TT=RebTrOw, NTX=20, TB=1748853501.44s, D=0.26s
R=96013, TT=RebCr, NTX=59, TB=1748853501.69s, D=0.33s
R=96014, TT=RebTrOw, NTX=20, TB=1748853503.65s, D=0.30s
R=96014, TT=RebCr, NTX=52, TB=1748853503.96s, D=0.33s
R=96015, TT=RebTrOw, NTX=20, TB=1748853505.89s, D=0.23s
R=96015, TT=RebCr, NTX=60, TB=1748853506.13s, D=0.41s
R=96016, TT=RebTrOw, NTX=20, TB=1748853508.17s, D=0.24s
R=96016, TT=RebCr, NTX=69, TB=1748853508.40s, D=0.40s
R=96017, TT=RebTrOw, NTX=20, TB=1748853510.36s, D=0.23s
R=96017, TT=RebCr, NTX=63, TB=1748853510.59s, D=0.36s
R=96018, TT=RebTrOw, NTX=20, TB=1748853512.66s, D=0.19s
R=96018, TT=RebCr, NTX=62, TB=1748853512.85s, D=0.31s
R=96019, TT=RebTrOw, NTX=20, TB=1748853514.90s, D=0.18s
R=96019, TT=RebCr, NTX=55, TB=1748853515.08s, D=0.30s
R=96020, TT=RebTrOw, NTX=20, TB=1748853517.18s, D=0.22s
R=96020, TT=RebCr, NTX=58, TB=1748853517.40s, D=0.43s
R=96021, TT=RebTrOw, NTX=20, TB=1748853519.46s, D=0.27s
R=96021, TT=RebCr, NTX=54, TB=1748853519.73s, D=0.30s
R=96022, TT=RebTrOw, NTX=20, TB=1748853521.68s, D=0.23s
R=96022, TT=RebCr, NTX=57, TB=1748853521.92s, D=0.32s
R=96023, TT=RebTrOw, NTX=20, TB=1748853523.83s, D=0.19s
R=96023, TT=RebCr, NTX=58, TB=1748853524.02s, D=0.36s
R=96024, TT=RebTrOw, NTX=20, TB=1748853526.09s, D=0.24s
R=96024, TT=RebCr, NTX=60, TB=1748853526.33s, D=0.40s
R=96025, TT=RebTrOw, NTX=20, TB=1748853528.48s, D=0.25s
R=96025, TT=RebCr, NTX=61, TB=1748853528.73s, D=0.35s
R=96026, TT=RebTrOw, NTX=20, TB=1748853530.67s, D=0.18s
R=96026, TT=RebCr, NTX=59, TB=1748853530.85s, D=0.35s
R=96027, TT=RebTrOw, NTX=20, TB=1748853532.89s, D=0.21s
R=96027, TT=RebCr, NTX=66, TB=1748853533.11s, D=0.42s
R=96028, TT=RebTrOw, NTX=20, TB=1748853535.20s, D=0.22s
R=96028, TT=RebCr, NTX=60, TB=1748853535.42s, D=0.43s
R=96029, TT=RebTrOw, NTX=20, TB=1748853537.49s, D=0.24s
R=96029, TT=RebCr, NTX=60, TB=1748853537.72s, D=0.35s
R=96030, TT=RebTrOw, NTX=20, TB=1748853539.71s, D=0.26s
R=96030, TT=RebCr, NTX=57, TB=1748853539.96s, D=0.35s
R=96031, TT=RebTrOw, NTX=20, TB=1748853541.86s, D=0.18s
R=96031, TT=RebCr, NTX=69, TB=1748853542.04s, D=0.39s
R=96032, TT=RebTrOw, NTX=20, TB=1748853544.15s, D=0.28s
R=96032, TT=RebCr, NTX=73, TB=1748853544.43s, D=0.36s
R=96033, TT=RebTrOw, NTX=20, TB=1748853546.78s, D=0.24s
R=96033, TT=RebCr, NTX=60, TB=1748853547.03s, D=0.37s
R=96034, TT=RebTrOw, NTX=20, TB=1748853549.12s, D=0.26s
R=96034, TT=RebCr, NTX=65, TB=1748853549.37s, D=0.33s
R=96035, TT=RebTrOw, NTX=20, TB=1748853551.31s, D=0.23s
R=96035, TT=RebCr, NTX=53, TB=1748853551.54s, D=0.36s
R=96036, TT=RebTrOw, NTX=20, TB=1748853553.52s, D=0.24s
R=96036, TT=RebCr, NTX=69, TB=1748853553.76s, D=0.38s
R=96037, TT=RebTrOw, NTX=20, TB=1748853555.67s, D=0.18s
R=96037, TT=RebCr, NTX=57, TB=1748853555.85s, D=0.38s
R=96038, TT=RebTrOw, NTX=20, TB=1748853557.93s, D=0.17s
R=96038, TT=RebCr, NTX=56, TB=1748853558.10s, D=0.38s
R=96039, TT=RebTrOw, NTX=20, TB=1748853560.23s, D=0.27s
R=96039, TT=RebCr, NTX=64, TB=1748853560.49s, D=0.31s
R=96040, TT=RebTrOw, NTX=20, TB=1748853562.76s, D=0.29s
R=96040, TT=RebCr, NTX=53, TB=1748853563.05s, D=0.30s
R=96041, TT=RebTrOw, NTX=20, TB=1748853564.96s, D=0.22s
R=96041, TT=RebCr, NTX=68, TB=1748853565.18s, D=0.38s
R=96042, TT=RebTrOw, NTX=20, TB=1748853567.23s, D=0.27s
R=96042, TT=RebCr, NTX=63, TB=1748853567.51s, D=0.32s
R=96043, TT=RebTrOw, NTX=20, TB=1748853569.45s, D=0.25s
R=96043, TT=RebCr, NTX=55, TB=1748853569.70s, D=0.32s
R=96044, TT=RebTrOw, NTX=20, TB=1748853571.67s, D=0.30s
R=96044, TT=RebCr, NTX=61, TB=1748853571.96s, D=0.35s
R=96045, TT=RebTrOw, NTX=20, TB=1748853573.92s, D=0.26s
R=96045, TT=RebCr, NTX=55, TB=1748853574.18s, D=0.35s
R=96046, TT=RebTrOw, NTX=20, TB=1748853576.10s, D=0.18s
R=96046, TT=RebCr, NTX=69, TB=1748853576.28s, D=0.36s
R=96047, TT=RebTrOw, NTX=20, TB=1748853578.44s, D=0.22s
R=96047, TT=RebCr, NTX=62, TB=1748853578.66s, D=0.35s
R=96048, TT=RebTrOw, NTX=20, TB=1748853580.69s, D=0.26s
R=96048, TT=RebCr, NTX=59, TB=1748853580.95s, D=0.36s
R=96049, TT=RebTrOw, NTX=20, TB=1748853582.93s, D=0.29s
R=96049, TT=RebCr, NTX=65, TB=1748853583.23s, D=0.26s
R=96050, TT=RebTrOw, NTX=20, TB=1748853585.10s, D=0.25s
R=96050, TT=RebCr, NTX=68, TB=1748853585.35s, D=0.35s
R=96051, TT=RebTrOw, NTX=20, TB=1748853587.33s, D=0.27s
R=96051, TT=RebCr, NTX=65, TB=1748853587.60s, D=0.37s
R=96052, TT=RebTrOw, NTX=20, TB=1748853589.44s, D=0.18s
R=96052, TT=RebCr, NTX=59, TB=1748853589.62s, D=0.39s
R=96053, TT=RebTrOw, NTX=20, TB=1748853591.77s, D=0.19s
R=96053, TT=RebCr, NTX=63, TB=1748853591.96s, D=0.36s
R=96054, TT=RebTrOw, NTX=20, TB=1748853594.04s, D=0.24s
R=96054, TT=RebCr, NTX=58, TB=1748853594.29s, D=0.36s
R=96055, TT=RebTrOw, NTX=20, TB=1748853596.32s, D=0.25s
R=96055, TT=RebCr, NTX=51, TB=1748853596.58s, D=0.41s
R=96056, TT=RebTrOw, NTX=20, TB=1748853598.63s, D=0.25s
R=96056, TT=RebCr, NTX=62, TB=1748853598.88s, D=0.36s
R=96057, TT=RebTrOw, NTX=20, TB=1748853600.92s, D=0.29s
R=96057, TT=RebCr, NTX=58, TB=1748853601.21s, D=0.35s
R=96058, TT=RebTrOw, NTX=20, TB=1748853603.09s, D=0.15s
R=96058, TT=RebCr, NTX=61, TB=1748853603.24s, D=0.61s
R=96059, TT=RebTrOw, NTX=20, TB=1748853605.79s, D=0.37s
R=96059, TT=RebCr, NTX=65, TB=1748853606.16s, D=0.38s
R=96060, TT=RebTrOw, NTX=20, TB=1748853608.16s, D=0.23s
R=96060, TT=RebCr, NTX=60, TB=1748853608.39s, D=0.38s
R=96061, TT=RebTrOw, NTX=20, TB=1748853610.39s, D=0.19s
R=96061, TT=RebCr, NTX=61, TB=1748853610.58s, D=0.39s
R=96062, TT=RebTrOw, NTX=20, TB=1748853612.61s, D=0.22s
R=96062, TT=RebCr, NTX=66, TB=1748853612.83s, D=0.40s
R=96063, TT=RebTrOw, NTX=20, TB=1748853614.85s, D=0.26s
R=96063, TT=RebCr, NTX=60, TB=1748853615.11s, D=0.35s
R=96064, TT=RebTrOw, NTX=20, TB=1748853617.12s, D=0.30s
R=96064, TT=RebCr, NTX=69, TB=1748853617.42s, D=0.31s
R=96065, TT=RebTrOw, NTX=20, TB=1748853619.36s, D=0.28s
R=96065, TT=RebCr, NTX=61, TB=1748853619.64s, D=0.35s
R=96066, TT=RebTrOw, NTX=20, TB=1748853621.63s, D=0.24s
R=96066, TT=RebCr, NTX=58, TB=1748853621.87s, D=0.32s
R=96067, TT=RebTrOw, NTX=20, TB=1748853623.92s, D=0.26s
R=96067, TT=RebCr, NTX=62, TB=1748853624.18s, D=0.34s
R=96068, TT=RebTrOw, NTX=20, TB=1748853626.22s, D=0.27s
R=96068, TT=RebCr, NTX=53, TB=1748853626.48s, D=0.30s
R=96069, TT=RebTrOw, NTX=20, TB=1748853628.45s, D=0.29s
R=96069, TT=RebCr, NTX=73, TB=1748853628.74s, D=0.33s
R=96070, TT=RebTrOw, NTX=20, TB=1748853630.70s, D=0.27s
R=96070, TT=RebCr, NTX=60, TB=1748853630.97s, D=0.34s
R=96071, TT=RebTrOw, NTX=20, TB=1748853632.93s, D=0.23s
R=96071, TT=RebCr, NTX=56, TB=1748853633.16s, D=0.35s
R=96072, TT=RebTrOw, NTX=20, TB=1748853635.16s, D=0.27s
R=96072, TT=RebCr, NTX=59, TB=1748853635.43s, D=0.27s
R=96073, TT=RebTrOw, NTX=20, TB=1748853637.33s, D=0.26s
R=96073, TT=RebCr, NTX=55, TB=1748853637.59s, D=0.33s
R=96074, TT=RebTrOw, NTX=20, TB=1748853639.63s, D=0.25s
R=96074, TT=RebCr, NTX=52, TB=1748853639.87s, D=0.31s
R=96075, TT=RebTrOw, NTX=20, TB=1748853641.82s, D=0.26s
R=96075, TT=RebCr, NTX=63, TB=1748853642.07s, D=0.32s
R=96076, TT=RebTrOw, NTX=20, TB=1748853644.03s, D=0.28s
R=96076, TT=RebCr, NTX=60, TB=1748853644.32s, D=0.32s
R=96077, TT=RebTrOw, NTX=20, TB=1748853646.32s, D=0.30s
R=96077, TT=RebCr, NTX=59, TB=1748853646.62s, D=0.29s
R=96078, TT=RebTrOw, NTX=20, TB=1748853648.54s, D=0.26s
R=96078, TT=RebCr, NTX=63, TB=1748853648.80s, D=0.33s
R=96079, TT=RebTrOw, NTX=20, TB=1748853650.67s, D=0.20s
R=96079, TT=RebCr, NTX=54, TB=1748853650.87s, D=0.34s
R=96080, TT=RebTrOw, NTX=20, TB=1748853653.03s, D=0.26s
R=96080, TT=RebCr, NTX=72, TB=1748853653.29s, D=0.34s
R=96081, TT=RebTrOw, NTX=20, TB=1748853655.10s, D=0.18s
R=96081, TT=RebCr, NTX=68, TB=1748853655.28s, D=0.39s
R=96082, TT=RebTrOw, NTX=20, TB=1748853657.49s, D=0.25s
R=96082, TT=RebCr, NTX=75, TB=1748853657.74s, D=0.37s
R=96083, TT=RebTrOw, NTX=20, TB=1748853659.78s, D=0.28s
R=96083, TT=RebCr, NTX=57, TB=1748853660.06s, D=0.28s
R=96084, TT=RebTrOw, NTX=20, TB=1748853661.99s, D=0.23s
R=96084, TT=RebCr, NTX=57, TB=1748853662.22s, D=0.37s
R=96085, TT=RebTrOw, NTX=20, TB=1748853664.26s, D=0.28s
R=96085, TT=RebCr, NTX=68, TB=1748853664.54s, D=0.40s
R=96086, TT=RebTrOw, NTX=20, TB=1748853666.70s, D=0.22s
R=96086, TT=RebCr, NTX=59, TB=1748853666.92s, D=0.35s
R=96087, TT=RebTrOw, NTX=20, TB=1748853669.20s, D=0.24s
R=96087, TT=RebCr, NTX=67, TB=1748853669.44s, D=0.38s
R=96088, TT=RebTrOw, NTX=20, TB=1748853671.46s, D=0.26s
R=96088, TT=RebCr, NTX=53, TB=1748853671.73s, D=0.36s
R=96089, TT=RebTrOw, NTX=20, TB=1748853673.75s, D=0.25s
R=96089, TT=RebCr, NTX=56, TB=1748853674.01s, D=0.30s
R=96090, TT=RebTrOw, NTX=20, TB=1748853675.94s, D=0.21s
R=96090, TT=RebCr, NTX=51, TB=1748853676.15s, D=0.37s
R=96091, TT=RebTrOw, NTX=20, TB=1748853678.21s, D=0.25s
R=96091, TT=RebCr, NTX=63, TB=1748853678.46s, D=0.35s
R=96092, TT=RebTrOw, NTX=20, TB=1748853680.42s, D=0.24s
R=96092, TT=RebCr, NTX=60, TB=1748853680.65s, D=0.38s
R=96093, TT=RebTrOw, NTX=20, TB=1748853682.69s, D=0.24s
R=96093, TT=RebCr, NTX=56, TB=1748853682.93s, D=0.27s
R=96094, TT=RebTrOw, NTX=20, TB=1748853685.24s, D=0.25s
R=96094, TT=RebCr, NTX=54, TB=1748853685.50s, D=0.33s
R=96095, TT=RebTrOw, NTX=20, TB=1748853687.45s, D=0.29s
R=96095, TT=RebCr, NTX=66, TB=1748853687.73s, D=0.32s
R=96096, TT=RebTrOw, NTX=20, TB=1748853689.70s, D=0.25s
R=96096, TT=RebCr, NTX=58, TB=1748853689.95s, D=0.37s
R=96097, TT=RebTrOw, NTX=20, TB=1748853691.97s, D=0.29s
R=96097, TT=RebCr, NTX=46, TB=1748853692.26s, D=0.31s
R=96098, TT=RebTrOw, NTX=20, TB=1748853694.21s, D=0.24s
R=96098, TT=RebCr, NTX=69, TB=1748853694.45s, D=0.35s
R=96099, TT=RebTrOw, NTX=20, TB=1748853696.48s, D=0.26s
R=96099, TT=RebCr, NTX=57, TB=1748853696.74s, D=0.31s
R=96100, TT=RebTrOw, NTX=20, TB=1748853698.69s, D=0.23s
R=96100, TT=RebCr, NTX=62, TB=1748853698.93s, D=0.39s
R=96101, TT=RebTrOw, NTX=20, TB=1748853700.95s, D=0.26s
R=96101, TT=RebCr, NTX=60, TB=1748853701.21s, D=0.30s
R=96102, TT=RebTrOw, NTX=20, TB=1748853703.04s, D=0.23s
R=96102, TT=RebCr, NTX=47, TB=1748853703.27s, D=0.27s
R=96103, TT=RebTrOw, NTX=20, TB=1748853705.38s, D=0.23s
R=96103, TT=RebCr, NTX=58, TB=1748853705.60s, D=0.48s
R=96104, TT=RebTrOw, NTX=20, TB=1748853707.61s, D=0.15s
R=96104, TT=RebCr, NTX=57, TB=1748853707.76s, D=0.46s
R=96105, TT=RebTrOw, NTX=20, TB=1748853710.04s, D=0.25s
R=96105, TT=RebCr, NTX=53, TB=1748853710.29s, D=0.31s
R=96106, TT=RebTrOw, NTX=20, TB=1748853712.24s, D=0.24s
R=96106, TT=RebCr, NTX=49, TB=1748853712.48s, D=0.33s
R=96107, TT=RebTrOw, NTX=20, TB=1748853714.47s, D=0.30s
R=96107, TT=RebCr, NTX=53, TB=1748853714.77s, D=0.28s
R=96108, TT=RebTrOw, NTX=20, TB=1748853716.73s, D=0.24s
R=96108, TT=RebCr, NTX=68, TB=1748853716.97s, D=0.34s
R=96109, TT=RebTrOw, NTX=20, TB=1748853718.85s, D=0.18s
R=96109, TT=RebCr, NTX=61, TB=1748853719.03s, D=0.33s
R=96110, TT=RebTrOw, NTX=20, TB=1748853721.15s, D=0.16s
R=96110, TT=RebCr, NTX=77, TB=1748853721.31s, D=0.43s
R=96111, TT=RebTrOw, NTX=20, TB=1748853724.29s, D=0.15s
R=96111, TT=RebCr, NTX=64, TB=1748853724.43s, D=0.20s
R=96112, TT=RebTrOw, NTX=20, TB=1748853726.19s, D=0.17s
R=96112, TT=RebCr, NTX=58, TB=1748853726.36s, D=0.43s
R=96113, TT=RebTrOw, NTX=20, TB=1748853728.70s, D=0.28s
R=96113, TT=RebCr, NTX=72, TB=1748853728.99s, D=0.40s
R=96114, TT=RebTrOw, NTX=20, TB=1748853730.95s, D=0.24s
R=96114, TT=RebCr, NTX=57, TB=1748853731.20s, D=0.36s
R=96115, TT=RebTrOw, NTX=20, TB=1748853733.31s, D=0.33s
R=96115, TT=RebCr, NTX=57, TB=1748853733.64s, D=0.30s
R=96116, TT=RebTrOw, NTX=20, TB=1748853735.53s, D=0.23s
R=96116, TT=RebCr, NTX=65, TB=1748853735.77s, D=0.41s
R=96117, TT=RebTrOw, NTX=20, TB=1748853737.81s, D=0.30s
R=96117, TT=RebCr, NTX=52, TB=1748853738.11s, D=0.30s
R=96118, TT=RebTrOw, NTX=20, TB=1748853740.06s, D=0.27s
R=96118, TT=RebCr, NTX=75, TB=1748853740.33s, D=0.37s
R=96119, TT=RebTrOw, NTX=20, TB=1748853742.27s, D=0.26s
R=96119, TT=RebCr, NTX=58, TB=1748853742.53s, D=0.37s
R=96120, TT=RebTrOw, NTX=20, TB=1748853744.85s, D=0.29s
R=96120, TT=RebCr, NTX=65, TB=1748853745.15s, D=0.39s
R=96121, TT=RebTrOw, NTX=20, TB=1748853747.03s, D=0.19s
R=96121, TT=RebCr, NTX=58, TB=1748853747.23s, D=0.40s
R=96122, TT=RebTrOw, NTX=20, TB=1748853749.45s, D=0.22s
R=96122, TT=RebCr, NTX=70, TB=1748853749.68s, D=0.40s
R=96123, TT=RebTrOw, NTX=20, TB=1748853751.72s, D=0.25s
R=96123, TT=RebCr, NTX=56, TB=1748853751.97s, D=0.31s
R=96124, TT=RebTrOw, NTX=20, TB=1748853753.78s, D=0.15s
R=96124, TT=RebCr, NTX=68, TB=1748853753.93s, D=0.47s
R=96125, TT=RebTrOw, NTX=20, TB=1748853756.29s, D=0.28s
R=96125, TT=RebCr, NTX=62, TB=1748853756.57s, D=0.29s
R=96126, TT=RebTrOw, NTX=20, TB=1748853758.50s, D=0.30s
R=96126, TT=RebCr, NTX=48, TB=1748853758.80s, D=0.25s
R=96127, TT=RebTrOw, NTX=20, TB=1748853760.74s, D=0.26s
R=96127, TT=RebCr, NTX=57, TB=1748853761.00s, D=0.36s
R=96128, TT=RebTrOw, NTX=20, TB=1748853762.90s, D=0.19s
R=96128, TT=RebCr, NTX=63, TB=1748853763.09s, D=0.36s
R=96129, TT=RebTrOw, NTX=20, TB=1748853765.28s, D=0.26s
R=96129, TT=RebCr, NTX=70, TB=1748853765.53s, D=0.46s
R=96130, TT=RebTrOw, NTX=20, TB=1748853767.64s, D=0.27s
R=96130, TT=RebCr, NTX=65, TB=1748853767.91s, D=0.31s
R=96131, TT=RebTrOw, NTX=20, TB=1748853769.88s, D=0.29s
R=96131, TT=RebCr, NTX=53, TB=1748853770.17s, D=0.33s
R=96132, TT=RebTrOw, NTX=20, TB=1748853772.17s, D=0.28s
R=96132, TT=RebCr, NTX=70, TB=1748853772.45s, D=0.33s
R=96133, TT=RebTrOw, NTX=20, TB=1748853774.29s, D=0.15s
R=96133, TT=RebCr, NTX=60, TB=1748853774.44s, D=0.38s
R=96134, TT=RebTrOw, NTX=20, TB=1748853776.64s, D=0.23s
R=96134, TT=RebCr, NTX=64, TB=1748853776.87s, D=0.38s
R=96135, TT=RebTrOw, NTX=20, TB=1748853778.86s, D=0.26s
R=96135, TT=RebCr, NTX=47, TB=1748853779.11s, D=0.28s
R=96136, TT=RebTrOw, NTX=20, TB=1748853781.13s, D=0.21s
R=96136, TT=RebCr, NTX=49, TB=1748853781.34s, D=0.37s
R=96137, TT=RebTrOw, NTX=20, TB=1748853783.40s, D=0.33s
R=96137, TT=RebCr, NTX=74, TB=1748853783.73s, D=0.47s
R=96138, TT=RebTrOw, NTX=20, TB=1748853785.80s, D=0.33s
R=96138, TT=RebCr, NTX=56, TB=1748853786.13s, D=0.29s
R=96139, TT=RebTrOw, NTX=20, TB=1748853788.08s, D=0.25s
R=96139, TT=RebCr, NTX=55, TB=1748853788.33s, D=0.33s
R=96140, TT=RebTrOw, NTX=20, TB=1748853790.26s, D=0.20s
R=96140, TT=RebCr, NTX=58, TB=1748853790.47s, D=0.42s
R=96141, TT=RebTrOw, NTX=20, TB=1748853792.58s, D=0.24s
R=96141, TT=RebCr, NTX=57, TB=1748853792.82s, D=0.36s
R=96142, TT=RebTrOw, NTX=20, TB=1748853794.65s, D=0.14s
R=96142, TT=RebCr, NTX=58, TB=1748853794.79s, D=0.39s
R=96143, TT=RebTrOw, NTX=20, TB=1748853797.03s, D=0.25s
R=96143, TT=RebCr, NTX=71, TB=1748853797.29s, D=0.34s
R=96144, TT=RebTrOw, NTX=20, TB=1748853799.22s, D=0.26s
R=96144, TT=RebCr, NTX=71, TB=1748853799.48s, D=0.35s
R=96145, TT=RebTrOw, NTX=20, TB=1748853801.49s, D=0.26s
R=96145, TT=RebCr, NTX=67, TB=1748853801.75s, D=0.36s
R=96146, TT=RebTrOw, NTX=20, TB=1748853803.72s, D=0.25s
R=96146, TT=RebCr, NTX=74, TB=1748853803.97s, D=0.42s
R=96147, TT=RebTrOw, NTX=20, TB=1748853806.09s, D=0.26s
R=96147, TT=RebCr, NTX=60, TB=1748853806.35s, D=0.39s
R=96148, TT=RebTrOw, NTX=20, TB=1748853808.25s, D=0.16s
R=96148, TT=RebCr, NTX=67, TB=1748853808.41s, D=0.43s
R=96149, TT=RebTrOw, NTX=20, TB=1748853810.68s, D=0.23s
R=96149, TT=RebCr, NTX=64, TB=1748853810.92s, D=0.38s
R=96150, TT=RebTrOw, NTX=20, TB=1748853812.93s, D=0.26s
R=96150, TT=RebCr, NTX=66, TB=1748853813.19s, D=0.35s
R=96151, TT=RebTrOw, NTX=20, TB=1748853815.20s, D=0.26s
R=96151, TT=RebCr, NTX=54, TB=1748853815.46s, D=0.30s
R=96152, TT=RebTrOw, NTX=20, TB=1748853817.33s, D=0.14s
R=96152, TT=RebCr, NTX=65, TB=1748853817.47s, D=0.42s
R=96153, TT=RebTrOw, NTX=20, TB=1748853819.69s, D=0.24s
R=96153, TT=RebCr, NTX=54, TB=1748853819.93s, D=0.36s
R=96154, TT=RebTrOw, NTX=20, TB=1748853821.92s, D=0.24s
R=96154, TT=RebCr, NTX=56, TB=1748853822.16s, D=0.35s
R=96155, TT=RebTrOw, NTX=20, TB=1748853824.10s, D=0.19s
R=96155, TT=RebCr, NTX=54, TB=1748853824.29s, D=0.36s
R=96156, TT=RebTrOw, NTX=20, TB=1748853826.58s, D=0.23s
R=96156, TT=RebCr, NTX=63, TB=1748853826.81s, D=0.36s
R=96157, TT=RebTrOw, NTX=20, TB=1748853828.76s, D=0.26s
R=96157, TT=RebCr, NTX=69, TB=1748853829.02s, D=0.38s
R=96158, TT=RebTrOw, NTX=20, TB=1748853830.86s, D=0.18s
R=96158, TT=RebCr, NTX=72, TB=1748853831.04s, D=0.36s
R=96159, TT=RebTrOw, NTX=20, TB=1748853833.25s, D=0.25s
R=96159, TT=RebCr, NTX=61, TB=1748853833.50s, D=0.31s
R=96160, TT=RebTrOw, NTX=20, TB=1748853835.35s, D=0.15s
R=96160, TT=RebCr, NTX=63, TB=1748853835.50s, D=0.38s
R=96161, TT=RebTrOw, NTX=20, TB=1748853837.78s, D=0.17s
R=96161, TT=RebCr, NTX=54, TB=1748853837.95s, D=0.30s
R=96162, TT=RebTrOw, NTX=20, TB=1748853840.03s, D=0.19s
R=96162, TT=RebCr, NTX=52, TB=1748853840.21s, D=0.35s
R=96163, TT=RebTrOw, NTX=20, TB=1748853842.27s, D=0.31s
R=96163, TT=RebCr, NTX=63, TB=1748853842.58s, D=0.41s
R=96164, TT=RebTrOw, NTX=20, TB=1748853844.56s, D=0.18s
R=96164, TT=RebCr, NTX=57, TB=1748853844.74s, D=0.33s
R=96165, TT=RebTrOw, NTX=20, TB=1748853846.85s, D=0.29s
R=96165, TT=RebCr, NTX=67, TB=1748853847.14s, D=0.28s
R=96166, TT=RebTrOw, NTX=20, TB=1748853849.26s, D=0.25s
R=96166, TT=RebCr, NTX=55, TB=1748853849.51s, D=0.33s
R=96167, TT=RebTrOw, NTX=20, TB=1748853851.35s, D=0.15s
R=96167, TT=RebCr, NTX=59, TB=1748853851.50s, D=0.36s
R=96168, TT=RebTrOw, NTX=20, TB=1748853853.47s, D=0.16s
R=96168, TT=RebCr, NTX=64, TB=1748853853.63s, D=0.39s
R=96169, TT=RebTrOw, NTX=20, TB=1748853855.77s, D=0.21s
