R=20001, TT=RebTrOw, NTX=20, TB=1748680647.70s, D=0.21s
R=23815, TT=RebTrOw, NTX=20, TB=1748689252.71s, D=0.30s
R=23815, TT=RebCr, NTX=58, TB=1748689253.01s, D=0.34s
R=23816, TT=RebTrOw, NTX=20, TB=1748689254.98s, D=0.28s
R=23816, TT=RebCr, NTX=64, TB=1748689255.26s, D=0.33s
R=23817, TT=RebTrOw, NTX=20, TB=1748689257.16s, D=0.17s
R=23817, TT=RebCr, NTX=46, TB=1748689257.33s, D=0.32s
R=23818, TT=RebTrOw, NTX=20, TB=1748689259.52s, D=0.29s
R=23818, TT=RebCr, NTX=62, TB=1748689259.81s, D=0.27s
R=23819, TT=RebTrOw, NTX=20, TB=1748689261.60s, D=0.16s
R=23819, TT=RebCr, NTX=59, TB=1748689261.76s, D=0.35s
R=23820, TT=RebTrOw, NTX=20, TB=1748689263.94s, D=0.25s
R=23820, TT=RebCr, NTX=69, TB=1748689264.19s, D=0.45s
R=23821, TT=RebTrOw, NTX=20, TB=1748689266.08s, D=0.16s
R=23821, TT=RebCr, NTX=49, TB=1748689266.23s, D=0.24s
R=23822, TT=RebTrOw, NTX=20, TB=1748689268.59s, D=0.23s
R=23822, TT=RebCr, NTX=71, TB=1748689268.82s, D=0.35s
R=23823, TT=RebTrOw, NTX=20, TB=1748689270.62s, D=0.15s
R=23823, TT=RebCr, NTX=61, TB=1748689270.77s, D=0.28s
R=23824, TT=RebTrOw, NTX=20, TB=1748689273.16s, D=0.24s
R=23824, TT=RebCr, NTX=47, TB=1748689273.41s, D=0.30s
R=23825, TT=RebTrOw, NTX=20, TB=1748689275.33s, D=0.19s
R=23825, TT=RebCr, NTX=67, TB=1748689275.52s, D=0.35s
R=23826, TT=RebTrOw, NTX=20, TB=1748689277.63s, D=0.23s
R=23826, TT=RebCr, NTX=60, TB=1748689277.86s, D=0.40s
R=23827, TT=RebTrOw, NTX=20, TB=1748689279.87s, D=0.22s
R=23827, TT=RebCr, NTX=61, TB=1748689280.09s, D=0.37s
R=23828, TT=RebTrOw, NTX=20, TB=1748689282.11s, D=0.20s
R=23828, TT=RebCr, NTX=50, TB=1748689282.31s, D=0.38s
R=23829, TT=RebTrOw, NTX=20, TB=1748689284.33s, D=0.24s
R=23829, TT=RebCr, NTX=62, TB=1748689284.56s, D=0.34s
R=23830, TT=RebTrOw, NTX=20, TB=1748689286.61s, D=0.29s
R=23830, TT=RebCr, NTX=62, TB=1748689286.91s, D=0.27s
R=23831, TT=RebTrOw, NTX=20, TB=1748689289.03s, D=0.25s
R=23831, TT=RebCr, NTX=54, TB=1748689289.28s, D=0.23s
R=23832, TT=RebTrOw, NTX=20, TB=1748689291.55s, D=0.33s
R=23832, TT=RebCr, NTX=54, TB=1748689291.88s, D=0.24s
R=23833, TT=RebTrOw, NTX=20, TB=1748689293.80s, D=0.24s
R=23833, TT=RebCr, NTX=57, TB=1748689294.03s, D=0.32s
R=23834, TT=RebTrOw, NTX=20, TB=1748689296.04s, D=0.29s
R=23834, TT=RebCr, NTX=66, TB=1748689296.34s, D=0.27s
R=23835, TT=RebTrOw, NTX=20, TB=1748689298.22s, D=0.24s
R=23835, TT=RebCr, NTX=45, TB=1748689298.46s, D=0.33s
R=23836, TT=RebTrOw, NTX=20, TB=1748689300.52s, D=0.25s
R=23836, TT=RebCr, NTX=49, TB=1748689300.77s, D=0.27s
R=23837, TT=RebTrOw, NTX=20, TB=1748689302.53s, D=0.16s
R=23837, TT=RebCr, NTX=64, TB=1748689302.69s, D=0.41s
R=23838, TT=RebTrOw, NTX=20, TB=1748689304.96s, D=0.30s
R=23838, TT=RebCr, NTX=66, TB=1748689305.26s, D=0.30s
R=23839, TT=RebTrOw, NTX=20, TB=1748689307.03s, D=0.15s
R=23839, TT=RebCr, NTX=58, TB=1748689307.18s, D=0.41s
R=23840, TT=RebTrOw, NTX=20, TB=1748689309.44s, D=0.23s
R=23840, TT=RebCr, NTX=60, TB=1748689309.67s, D=0.36s
R=23841, TT=RebTrOw, NTX=20, TB=1748689311.63s, D=0.19s
R=23841, TT=RebCr, NTX=62, TB=1748689311.82s, D=0.34s
R=23842, TT=RebTrOw, NTX=20, TB=1748689313.82s, D=0.20s
R=23842, TT=RebCr, NTX=63, TB=1748689314.02s, D=0.39s
R=23843, TT=RebTrOw, NTX=20, TB=1748689316.12s, D=0.26s
R=23843, TT=RebCr, NTX=62, TB=1748689316.38s, D=0.41s
R=23844, TT=RebTrOw, NTX=20, TB=1748689318.55s, D=0.23s
R=23844, TT=RebCr, NTX=59, TB=1748689318.78s, D=0.41s
R=23845, TT=RebTrOw, NTX=20, TB=1748689320.80s, D=0.28s
R=23845, TT=RebCr, NTX=76, TB=1748689321.08s, D=0.31s
R=23846, TT=RebTrOw, NTX=20, TB=1748689323.05s, D=0.28s
R=23846, TT=RebCr, NTX=57, TB=1748689323.33s, D=0.54s
R=23847, TT=RebTrOw, NTX=20, TB=1748689325.34s, D=0.16s
R=23847, TT=RebCr, NTX=66, TB=1748689325.50s, D=0.41s
R=23848, TT=RebTrOw, NTX=20, TB=1748689327.67s, D=0.17s
R=23848, TT=RebCr, NTX=53, TB=1748689327.85s, D=0.40s
R=23849, TT=RebTrOw, NTX=20, TB=1748689330.11s, D=0.29s
R=23849, TT=RebCr, NTX=59, TB=1748689330.41s, D=0.31s
R=23850, TT=RebTrOw, NTX=20, TB=1748689332.31s, D=0.24s
R=23850, TT=RebCr, NTX=61, TB=1748689332.54s, D=0.34s
R=23851, TT=RebTrOw, NTX=20, TB=1748689334.34s, D=0.14s
R=23851, TT=RebCr, NTX=58, TB=1748689334.48s, D=0.25s
R=23852, TT=RebTrOw, NTX=20, TB=1748689336.76s, D=0.21s
R=23852, TT=RebCr, NTX=62, TB=1748689336.97s, D=0.40s
R=23853, TT=RebTrOw, NTX=20, TB=1748689339.16s, D=0.29s
R=23853, TT=RebCr, NTX=60, TB=1748689339.45s, D=0.34s
R=23854, TT=RebTrOw, NTX=20, TB=1748689341.33s, D=0.21s
R=23854, TT=RebCr, NTX=69, TB=1748689341.53s, D=0.38s
R=23855, TT=RebTrOw, NTX=20, TB=1748689343.65s, D=0.29s
R=23855, TT=RebCr, NTX=46, TB=1748689343.93s, D=0.31s
R=23856, TT=RebTrOw, NTX=20, TB=1748689345.86s, D=0.24s
R=23856, TT=RebCr, NTX=63, TB=1748689346.11s, D=0.41s
R=23857, TT=RebTrOw, NTX=20, TB=1748689348.10s, D=0.21s
R=23857, TT=RebCr, NTX=64, TB=1748689348.31s, D=0.40s
R=23858, TT=RebTrOw, NTX=20, TB=1748689350.71s, D=0.29s
R=23858, TT=RebCr, NTX=61, TB=1748689351.00s, D=0.37s
R=23859, TT=RebTrOw, NTX=20, TB=1748689352.90s, D=0.17s
R=23859, TT=RebCr, NTX=54, TB=1748689353.07s, D=0.33s
R=23860, TT=RebTrOw, NTX=20, TB=1748689355.18s, D=0.24s
R=23860, TT=RebCr, NTX=56, TB=1748689355.42s, D=0.37s
R=23861, TT=RebTrOw, NTX=20, TB=1748689357.31s, D=0.20s
R=23861, TT=RebCr, NTX=57, TB=1748689357.51s, D=0.35s
R=23862, TT=RebTrOw, NTX=20, TB=1748689359.52s, D=0.19s
R=23862, TT=RebCr, NTX=55, TB=1748689359.71s, D=0.32s
R=23863, TT=RebTrOw, NTX=20, TB=1748689361.81s, D=0.32s
R=23863, TT=RebCr, NTX=53, TB=1748689362.14s, D=0.32s
R=23864, TT=RebTrOw, NTX=20, TB=1748689363.81s, D=0.15s
R=23864, TT=RebCr, NTX=62, TB=1748689363.97s, D=0.40s
R=23865, TT=RebTrOw, NTX=20, TB=1748689366.26s, D=0.29s
R=23865, TT=RebCr, NTX=52, TB=1748689366.55s, D=0.43s
R=23866, TT=RebTrOw, NTX=20, TB=1748689368.65s, D=0.27s
R=23866, TT=RebCr, NTX=69, TB=1748689368.91s, D=0.26s
R=23867, TT=RebTrOw, NTX=20, TB=1748689370.81s, D=0.30s
R=23867, TT=RebCr, NTX=63, TB=1748689371.11s, D=0.30s
R=23868, TT=RebTrOw, NTX=20, TB=1748689372.89s, D=0.18s
R=23868, TT=RebCr, NTX=62, TB=1748689373.06s, D=0.39s
R=23869, TT=RebTrOw, NTX=20, TB=1748689375.29s, D=0.24s
R=23869, TT=RebCr, NTX=67, TB=1748689375.53s, D=0.34s
R=23870, TT=RebTrOw, NTX=20, TB=1748689377.53s, D=0.29s
R=23870, TT=RebCr, NTX=62, TB=1748689377.82s, D=0.36s
R=23871, TT=RebTrOw, NTX=20, TB=1748689379.84s, D=0.26s
R=23871, TT=RebCr, NTX=65, TB=1748689380.10s, D=0.38s
R=23872, TT=RebTrOw, NTX=20, TB=1748689381.98s, D=0.17s
R=23872, TT=RebCr, NTX=52, TB=1748689382.15s, D=0.57s
R=23873, TT=RebTrOw, NTX=20, TB=1748689384.56s, D=0.27s
R=23873, TT=RebCr, NTX=58, TB=1748689384.83s, D=0.37s
R=23874, TT=RebTrOw, NTX=20, TB=1748689386.84s, D=0.27s
R=23874, TT=RebCr, NTX=60, TB=1748689387.11s, D=0.32s
R=23875, TT=RebTrOw, NTX=20, TB=1748689389.03s, D=0.17s
R=23875, TT=RebCr, NTX=60, TB=1748689389.20s, D=0.53s
R=23876, TT=RebTrOw, NTX=20, TB=1748689391.31s, D=0.14s
R=23876, TT=RebCr, NTX=56, TB=1748689391.45s, D=0.21s
R=23877, TT=RebTrOw, NTX=20, TB=1748689393.53s, D=0.14s
R=23877, TT=RebCr, NTX=62, TB=1748689393.67s, D=0.24s
R=23878, TT=RebTrOw, NTX=20, TB=1748689395.98s, D=0.25s
R=23878, TT=RebCr, NTX=55, TB=1748689396.23s, D=0.35s
R=23879, TT=RebTrOw, NTX=20, TB=1748689398.28s, D=0.29s
R=23879, TT=RebCr, NTX=64, TB=1748689398.58s, D=0.36s
R=23880, TT=RebTrOw, NTX=20, TB=1748689400.43s, D=0.16s
R=23880, TT=RebCr, NTX=72, TB=1748689400.59s, D=0.46s
R=23881, TT=RebTrOw, NTX=20, TB=1748689402.82s, D=0.21s
R=23881, TT=RebCr, NTX=55, TB=1748689403.03s, D=0.32s
R=23882, TT=RebTrOw, NTX=20, TB=1748689404.81s, D=0.14s
R=23882, TT=RebCr, NTX=51, TB=1748689404.96s, D=0.22s
R=23883, TT=RebTrOw, NTX=20, TB=1748689407.37s, D=0.27s
R=23883, TT=RebCr, NTX=60, TB=1748689407.64s, D=0.35s
R=23884, TT=RebTrOw, NTX=20, TB=1748689409.58s, D=0.20s
R=23884, TT=RebCr, NTX=59, TB=1748689409.78s, D=0.40s
R=23885, TT=RebTrOw, NTX=20, TB=1748689411.98s, D=0.25s
R=23885, TT=RebCr, NTX=68, TB=1748689412.23s, D=0.27s
R=23886, TT=RebTrOw, NTX=20, TB=1748689414.14s, D=0.27s
R=23886, TT=RebCr, NTX=64, TB=1748689414.41s, D=0.31s
R=23887, TT=RebTrOw, NTX=20, TB=1748689416.34s, D=0.25s
R=23887, TT=RebCr, NTX=53, TB=1748689416.60s, D=0.35s
R=23888, TT=RebTrOw, NTX=20, TB=1748689418.39s, D=0.16s
R=23888, TT=RebCr, NTX=62, TB=1748689418.55s, D=0.42s
R=23889, TT=RebTrOw, NTX=20, TB=1748689420.78s, D=0.22s
R=23889, TT=RebCr, NTX=65, TB=1748689420.99s, D=0.41s
R=23890, TT=RebTrOw, NTX=20, TB=1748689423.10s, D=0.27s
R=23890, TT=RebCr, NTX=65, TB=1748689423.37s, D=0.33s
R=23891, TT=RebTrOw, NTX=20, TB=1748689425.32s, D=0.25s
R=23891, TT=RebCr, NTX=63, TB=1748689425.57s, D=0.42s
R=23892, TT=RebTrOw, NTX=20, TB=1748689427.62s, D=0.27s
R=23892, TT=RebCr, NTX=64, TB=1748689427.88s, D=0.39s
R=23893, TT=RebTrOw, NTX=20, TB=1748689429.75s, D=0.16s
R=23893, TT=RebCr, NTX=59, TB=1748689429.91s, D=0.39s
R=23894, TT=RebTrOw, NTX=20, TB=1748689432.08s, D=0.24s
R=23894, TT=RebCr, NTX=45, TB=1748689432.32s, D=0.37s
R=23895, TT=RebTrOw, NTX=20, TB=1748689434.35s, D=0.23s
R=23895, TT=RebCr, NTX=56, TB=1748689434.57s, D=0.39s
R=23896, TT=RebTrOw, NTX=20, TB=1748689436.41s, D=0.15s
R=23896, TT=RebCr, NTX=54, TB=1748689436.56s, D=0.48s
R=23897, TT=RebTrOw, NTX=20, TB=1748689438.91s, D=0.24s
R=23897, TT=RebCr, NTX=58, TB=1748689439.15s, D=0.37s
R=23898, TT=RebTrOw, NTX=20, TB=1748689441.14s, D=0.27s
R=23898, TT=RebCr, NTX=57, TB=1748689441.41s, D=0.40s
R=23899, TT=RebTrOw, NTX=20, TB=1748689443.89s, D=0.24s
R=23899, TT=RebCr, NTX=54, TB=1748689444.14s, D=0.20s
R=23900, TT=RebTrOw, NTX=20, TB=1748689445.86s, D=0.23s
R=23900, TT=RebCr, NTX=65, TB=1748689446.10s, D=0.48s
R=23901, TT=RebTrOw, NTX=20, TB=1748689448.25s, D=0.17s
R=23901, TT=RebCr, NTX=65, TB=1748689448.42s, D=0.37s
R=23902, TT=RebTrOw, NTX=20, TB=1748689450.58s, D=0.29s
R=23902, TT=RebCr, NTX=62, TB=1748689450.87s, D=0.35s
R=23903, TT=RebTrOw, NTX=20, TB=1748689452.81s, D=0.24s
R=23903, TT=RebCr, NTX=58, TB=1748689453.05s, D=0.41s
R=23904, TT=RebTrOw, NTX=20, TB=1748689455.11s, D=0.27s
R=23904, TT=RebCr, NTX=60, TB=1748689455.38s, D=0.29s
R=23905, TT=RebTrOw, NTX=20, TB=1748689457.25s, D=0.27s
R=23905, TT=RebCr, NTX=65, TB=1748689457.52s, D=0.42s
R=23906, TT=RebTrOw, NTX=20, TB=1748689459.56s, D=0.29s
R=23906, TT=RebCr, NTX=56, TB=1748689459.85s, D=0.32s
R=23907, TT=RebTrOw, NTX=20, TB=1748689461.79s, D=0.28s
R=23907, TT=RebCr, NTX=69, TB=1748689462.07s, D=0.38s
R=23908, TT=RebTrOw, NTX=20, TB=1748689464.07s, D=0.28s
R=23908, TT=RebCr, NTX=47, TB=1748689464.35s, D=0.36s
R=23909, TT=RebTrOw, NTX=20, TB=1748689466.34s, D=0.28s
R=23909, TT=RebCr, NTX=58, TB=1748689466.62s, D=0.41s
R=23910, TT=RebTrOw, NTX=20, TB=1748689468.68s, D=0.27s
R=23910, TT=RebCr, NTX=60, TB=1748689468.95s, D=0.42s
R=23911, TT=RebTrOw, NTX=20, TB=1748689471.13s, D=0.24s
R=23911, TT=RebCr, NTX=58, TB=1748689471.37s, D=0.34s
R=23912, TT=RebTrOw, NTX=20, TB=1748689473.34s, D=0.17s
R=23912, TT=RebCr, NTX=71, TB=1748689473.51s, D=0.51s
R=23913, TT=RebTrOw, NTX=20, TB=1748689475.56s, D=0.16s
R=23913, TT=RebCr, NTX=64, TB=1748689475.72s, D=0.39s
R=23914, TT=RebTrOw, NTX=20, TB=1748689478.04s, D=0.26s
R=23914, TT=RebCr, NTX=61, TB=1748689478.30s, D=0.38s
R=23915, TT=RebTrOw, NTX=20, TB=1748689480.36s, D=0.29s
R=23915, TT=RebCr, NTX=61, TB=1748689480.65s, D=0.35s
R=23916, TT=RebTrOw, NTX=20, TB=1748689482.62s, D=0.33s
R=23916, TT=RebCr, NTX=65, TB=1748689482.94s, D=0.40s
R=23917, TT=RebTrOw, NTX=20, TB=1748689485.01s, D=0.29s
R=23917, TT=RebCr, NTX=57, TB=1748689485.30s, D=0.42s
R=23918, TT=RebTrOw, NTX=20, TB=1748689487.37s, D=0.26s
R=23918, TT=RebCr, NTX=62, TB=1748689487.63s, D=0.48s
R=23919, TT=RebTrOw, NTX=20, TB=1748689489.66s, D=0.18s
R=23919, TT=RebCr, NTX=66, TB=1748689489.83s, D=0.42s
R=23920, TT=RebTrOw, NTX=20, TB=1748689492.10s, D=0.30s
R=23920, TT=RebCr, NTX=71, TB=1748689492.40s, D=0.44s
R=23921, TT=RebTrOw, NTX=20, TB=1748689494.43s, D=0.25s
R=23921, TT=RebCr, NTX=60, TB=1748689494.68s, D=0.39s
R=23922, TT=RebTrOw, NTX=20, TB=1748689496.82s, D=0.28s
R=23922, TT=RebCr, NTX=66, TB=1748689497.11s, D=0.42s
R=23923, TT=RebTrOw, NTX=20, TB=1748689499.18s, D=0.32s
R=23923, TT=RebCr, NTX=53, TB=1748689499.50s, D=0.36s
R=23924, TT=RebTrOw, NTX=20, TB=1748689501.48s, D=0.19s
R=23924, TT=RebCr, NTX=69, TB=1748689501.67s, D=0.54s
R=23925, TT=RebTrOw, NTX=20, TB=1748689504.11s, D=0.27s
R=23925, TT=RebCr, NTX=57, TB=1748689504.38s, D=0.49s
R=23926, TT=RebTrOw, NTX=20, TB=1748689506.70s, D=0.33s
R=23926, TT=RebCr, NTX=61, TB=1748689507.03s, D=0.37s
R=23927, TT=RebTrOw, NTX=20, TB=1748689509.09s, D=0.18s
R=23927, TT=RebCr, NTX=52, TB=1748689509.26s, D=0.38s
R=23928, TT=RebTrOw, NTX=20, TB=1748689511.61s, D=0.30s
R=23928, TT=RebCr, NTX=58, TB=1748689511.90s, D=0.38s
R=23929, TT=RebTrOw, NTX=20, TB=1748689513.94s, D=0.27s
R=23929, TT=RebCr, NTX=60, TB=1748689514.20s, D=0.36s
R=23930, TT=RebTrOw, NTX=20, TB=1748689516.21s, D=0.28s
R=23930, TT=RebCr, NTX=58, TB=1748689516.49s, D=0.44s
R=23931, TT=RebTrOw, NTX=20, TB=1748689518.60s, D=0.22s
R=23931, TT=RebCr, NTX=69, TB=1748689518.83s, D=0.48s
R=23932, TT=RebTrOw, NTX=20, TB=1748689521.00s, D=0.30s
R=23932, TT=RebCr, NTX=52, TB=1748689521.30s, D=0.44s
R=23933, TT=RebTrOw, NTX=20, TB=1748689523.37s, D=0.30s
R=23933, TT=RebCr, NTX=60, TB=1748689523.67s, D=0.40s
R=23934, TT=RebTrOw, NTX=20, TB=1748689525.73s, D=0.27s
R=23934, TT=RebCr, NTX=62, TB=1748689526.00s, D=0.47s
R=23935, TT=RebTrOw, NTX=20, TB=1748689528.19s, D=0.31s
R=23935, TT=RebCr, NTX=64, TB=1748689528.50s, D=0.37s
R=23936, TT=RebTrOw, NTX=20, TB=1748689530.47s, D=0.18s
R=23936, TT=RebCr, NTX=60, TB=1748689530.65s, D=0.41s
R=23937, TT=RebTrOw, NTX=20, TB=1748689533.20s, D=0.27s
R=23937, TT=RebCr, NTX=56, TB=1748689533.47s, D=0.41s
R=23938, TT=RebTrOw, NTX=20, TB=1748689535.53s, D=0.23s
R=23938, TT=RebCr, NTX=59, TB=1748689535.75s, D=0.38s
R=23939, TT=RebTrOw, NTX=20, TB=1748689537.98s, D=0.28s
R=23939, TT=RebCr, NTX=50, TB=1748689538.25s, D=0.34s
R=23940, TT=RebTrOw, NTX=20, TB=1748689540.23s, D=0.30s
R=23940, TT=RebCr, NTX=60, TB=1748689540.54s, D=0.43s
R=23941, TT=RebTrOw, NTX=20, TB=1748689542.57s, D=0.27s
R=23941, TT=RebCr, NTX=48, TB=1748689542.84s, D=0.40s
R=23942, TT=RebTrOw, NTX=20, TB=1748689544.86s, D=0.28s
R=23942, TT=RebCr, NTX=56, TB=1748689545.14s, D=0.41s
R=23943, TT=RebTrOw, NTX=20, TB=1748689547.17s, D=0.28s
R=23943, TT=RebCr, NTX=54, TB=1748689547.46s, D=0.41s
R=23944, TT=RebTrOw, NTX=20, TB=1748689549.54s, D=0.32s
R=23944, TT=RebCr, NTX=64, TB=1748689549.86s, D=0.34s
R=23945, TT=RebTrOw, NTX=20, TB=1748689551.79s, D=0.23s
R=23945, TT=RebCr, NTX=65, TB=1748689552.02s, D=0.35s
R=23946, TT=RebTrOw, NTX=20, TB=1748689554.17s, D=0.23s
R=23946, TT=RebCr, NTX=63, TB=1748689554.41s, D=0.41s
R=23947, TT=RebTrOw, NTX=20, TB=1748689556.55s, D=0.28s
R=23947, TT=RebCr, NTX=65, TB=1748689556.83s, D=0.49s
R=23948, TT=RebTrOw, NTX=20, TB=1748689558.73s, D=0.17s
R=23948, TT=RebCr, NTX=60, TB=1748689558.90s, D=0.48s
R=23949, TT=RebTrOw, NTX=20, TB=1748689561.26s, D=0.29s
R=23949, TT=RebCr, NTX=56, TB=1748689561.55s, D=0.48s
R=23950, TT=RebTrOw, NTX=20, TB=1748689564.03s, D=0.30s
R=23950, TT=RebCr, NTX=58, TB=1748689564.33s, D=0.25s
R=23951, TT=RebTrOw, NTX=20, TB=1748689566.28s, D=0.24s
R=23951, TT=RebCr, NTX=59, TB=1748689566.52s, D=0.36s
R=23952, TT=RebTrOw, NTX=20, TB=1748689568.83s, D=0.26s
R=23952, TT=RebCr, NTX=63, TB=1748689569.09s, D=0.41s
R=23953, TT=RebTrOw, NTX=20, TB=1748689570.97s, D=0.16s
R=23953, TT=RebCr, NTX=65, TB=1748689571.14s, D=0.46s
R=23954, TT=RebTrOw, NTX=20, TB=1748689573.38s, D=0.25s
R=23954, TT=RebCr, NTX=63, TB=1748689573.62s, D=0.42s
R=23955, TT=RebTrOw, NTX=20, TB=1748689575.81s, D=0.31s
R=23955, TT=RebCr, NTX=57, TB=1748689576.12s, D=0.40s
R=23956, TT=RebTrOw, NTX=20, TB=1748689578.19s, D=0.26s
R=23956, TT=RebCr, NTX=53, TB=1748689578.45s, D=0.39s
R=23957, TT=RebTrOw, NTX=20, TB=1748689580.49s, D=0.29s
R=23957, TT=RebCr, NTX=55, TB=1748689580.78s, D=0.36s
R=23958, TT=RebTrOw, NTX=20, TB=1748689582.64s, D=0.21s
R=23958, TT=RebCr, NTX=61, TB=1748689582.86s, D=0.37s
R=23959, TT=RebTrOw, NTX=20, TB=1748689585.10s, D=0.28s
R=23959, TT=RebCr, NTX=56, TB=1748689585.39s, D=0.38s
R=23960, TT=RebTrOw, NTX=20, TB=1748689587.47s, D=0.28s
R=23960, TT=RebCr, NTX=65, TB=1748689587.75s, D=0.45s
R=23961, TT=RebTrOw, NTX=20, TB=1748689589.79s, D=0.28s
R=23961, TT=RebCr, NTX=61, TB=1748689590.07s, D=0.44s
R=23962, TT=RebTrOw, NTX=20, TB=1748689592.04s, D=0.18s
R=23962, TT=RebCr, NTX=59, TB=1748689592.22s, D=0.43s
R=23963, TT=RebTrOw, NTX=20, TB=1748689594.55s, D=0.20s
R=23963, TT=RebCr, NTX=61, TB=1748689594.75s, D=0.36s
R=23964, TT=RebTrOw, NTX=20, TB=1748689596.93s, D=0.23s
R=23964, TT=RebCr, NTX=60, TB=1748689597.15s, D=0.38s
R=23965, TT=RebTrOw, NTX=20, TB=1748689599.27s, D=0.26s
R=23965, TT=RebCr, NTX=54, TB=1748689599.53s, D=0.43s
R=23966, TT=RebTrOw, NTX=20, TB=1748689601.62s, D=0.32s
R=23966, TT=RebCr, NTX=70, TB=1748689601.94s, D=0.35s
R=23967, TT=RebTrOw, NTX=20, TB=1748689603.93s, D=0.27s
R=23967, TT=RebCr, NTX=58, TB=1748689604.20s, D=0.40s
R=23968, TT=RebTrOw, NTX=20, TB=1748689606.19s, D=0.23s
R=23968, TT=RebCr, NTX=58, TB=1748689606.42s, D=0.36s
R=23969, TT=RebTrOw, NTX=20, TB=1748689608.50s, D=0.27s
R=23969, TT=RebCr, NTX=57, TB=1748689608.77s, D=0.38s
R=23970, TT=RebTrOw, NTX=20, TB=1748689610.81s, D=0.27s
R=23970, TT=RebCr, NTX=59, TB=1748689611.08s, D=0.37s
R=23971, TT=RebTrOw, NTX=20, TB=1748689613.07s, D=0.26s
R=23971, TT=RebCr, NTX=63, TB=1748689613.33s, D=0.40s
R=23972, TT=RebTrOw, NTX=20, TB=1748689615.36s, D=0.32s
R=23972, TT=RebCr, NTX=55, TB=1748689615.68s, D=0.28s
R=23973, TT=RebTrOw, NTX=20, TB=1748689617.68s, D=0.29s
R=23973, TT=RebCr, NTX=67, TB=1748689617.97s, D=0.41s
R=23974, TT=RebTrOw, NTX=20, TB=1748689619.98s, D=0.28s
R=23974, TT=RebCr, NTX=63, TB=1748689620.25s, D=0.41s
R=23975, TT=RebTrOw, NTX=20, TB=1748689622.25s, D=0.39s
R=23975, TT=RebCr, NTX=58, TB=1748689622.64s, D=0.42s
R=23976, TT=RebTrOw, NTX=20, TB=1748689624.78s, D=0.30s
R=23976, TT=RebCr, NTX=67, TB=1748689625.09s, D=0.42s
R=23977, TT=RebTrOw, NTX=20, TB=1748689627.13s, D=0.29s
R=23977, TT=RebCr, NTX=70, TB=1748689627.42s, D=0.41s
R=23978, TT=RebTrOw, NTX=20, TB=1748689629.72s, D=0.26s
R=23978, TT=RebCr, NTX=48, TB=1748689629.98s, D=0.29s
R=23979, TT=RebTrOw, NTX=20, TB=1748689631.90s, D=0.30s
R=23979, TT=RebCr, NTX=57, TB=1748689632.20s, D=0.34s
R=23980, TT=RebTrOw, NTX=20, TB=1748689634.18s, D=0.25s
R=23980, TT=RebCr, NTX=56, TB=1748689634.43s, D=0.39s
R=23981, TT=RebTrOw, NTX=20, TB=1748689636.45s, D=0.28s
R=23981, TT=RebCr, NTX=51, TB=1748689636.73s, D=0.35s
R=23982, TT=RebTrOw, NTX=20, TB=1748689638.71s, D=0.22s
R=23982, TT=RebCr, NTX=74, TB=1748689638.94s, D=0.41s
R=23983, TT=RebTrOw, NTX=20, TB=1748689640.97s, D=0.26s
R=23983, TT=RebCr, NTX=57, TB=1748689641.23s, D=0.36s
R=23984, TT=RebTrOw, NTX=20, TB=1748689643.26s, D=0.27s
R=23984, TT=RebCr, NTX=54, TB=1748689643.53s, D=0.35s
R=23985, TT=RebTrOw, NTX=20, TB=1748689645.55s, D=0.32s
R=23985, TT=RebCr, NTX=64, TB=1748689645.87s, D=0.33s
R=23986, TT=RebTrOw, NTX=20, TB=1748689647.82s, D=0.29s
R=23986, TT=RebCr, NTX=55, TB=1748689648.11s, D=0.36s
R=23987, TT=RebTrOw, NTX=20, TB=1748689650.03s, D=0.21s
R=23987, TT=RebCr, NTX=59, TB=1748689650.24s, D=0.40s
R=23988, TT=RebTrOw, NTX=20, TB=1748689652.36s, D=0.26s
R=23988, TT=RebCr, NTX=54, TB=1748689652.62s, D=0.36s
R=23989, TT=RebTrOw, NTX=20, TB=1748689654.95s, D=0.31s
R=23989, TT=RebCr, NTX=60, TB=1748689655.26s, D=0.30s
R=23990, TT=RebTrOw, NTX=20, TB=1748689657.16s, D=0.30s
R=23990, TT=RebCr, NTX=57, TB=1748689657.46s, D=0.35s
R=23991, TT=RebTrOw, NTX=20, TB=1748689659.43s, D=0.30s
R=23991, TT=RebCr, NTX=57, TB=1748689659.73s, D=0.35s
R=23992, TT=RebTrOw, NTX=20, TB=1748689661.69s, D=0.28s
R=23992, TT=RebCr, NTX=57, TB=1748689661.97s, D=0.30s
R=23993, TT=RebTrOw, NTX=20, TB=1748689663.96s, D=0.25s
R=23993, TT=RebCr, NTX=57, TB=1748689664.21s, D=0.34s
R=23994, TT=RebTrOw, NTX=20, TB=1748689666.21s, D=0.33s
R=23994, TT=RebCr, NTX=59, TB=1748689666.54s, D=0.36s
R=23995, TT=RebTrOw, NTX=20, TB=1748689668.44s, D=0.20s
R=23995, TT=RebCr, NTX=46, TB=1748689668.65s, D=0.31s
R=23996, TT=RebTrOw, NTX=20, TB=1748689670.88s, D=0.26s
R=23996, TT=RebCr, NTX=53, TB=1748689671.13s, D=0.30s
R=23997, TT=RebTrOw, NTX=20, TB=1748689673.10s, D=0.24s
R=23997, TT=RebCr, NTX=64, TB=1748689673.35s, D=0.38s
R=23998, TT=RebTrOw, NTX=20, TB=1748689675.17s, D=0.14s
